"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","6","30","1","Community","KEYBOARD (20)
WEDDING (10)
DOORWAY (20)
MOUNTAIN (30)
MACHINE (30)
COMMUNITY (40)","84002","2017-02-24 16:06:41","710"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","COMMUNITY","MILITARY MOUNTAIN
MACHINE DOORWAY
COMMUNITY
WEDDING","84998","2017-02-24 16:06:53","711"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Memory","8","[0]","8","100","1",NULL,"ladder
bookshelf
community
umbrella
mountain
military
wedding
ladder
sunlight
football
basket
elephant
fortune","123470","2017-02-24 16:07:04","712"
"A2HHKBW8HQWI66","cs_wg_v2_real4","3L4PIM1GQTHSUOPXOVD5V0L2FA5RYI","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","helicopter",,"45509","2017-02-24 16:07:19","713"
"A06711361DP1JL158BWS8","cs_wg_v2_real4","3FFJ6VRIL1PI4UQTQ08NPGQRG17I04","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","6","40","1","ELEPHANT",,"45916","2017-02-24 16:07:24","714"
"A22JBMOHQKHTSS","cs_wg_v2_real4","32Q90QCQ1SM81FVBYASENL78266EKX","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","4","60","1","Sunshine","Elephant
House
Sunshine
","48822","2017-02-24 16:07:28","715"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","1","20","1","sunlight","sunlight, fortune","89162","2017-02-24 16:07:29","716"
"A1KAGE2AVL6ZGO","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWUHQ","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","20","0","helicopter",,"57888","2017-02-24 16:07:34","717"
"A2SE5QBXBBDL3N","cs_wg_v2_real4","3YJ6NA41JBHHNMEJP38DGI6Z1O8PJU","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","20","0","ANIMATION",,"107194","2017-02-24 16:07:34","718"
"A2GB0RI43KU4Z","cs_wg_v2_real4","3K3R2QNK8B459F96KDGU1UFVD0OU90","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","15","1","football","doorw
footb
","55346","2017-02-24 16:07:42","719"
"A2T5GQ63RC7BLU","cs_wg_v2_real4","39DD6S19JPC3QAUXYBVOA0VL6FJZE4","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","Traffic",,"47730","2017-02-24 16:07:43","720"
"A1SL65Z68BK1UT","cs_wg_v2_real4","3X0H8UUIT1P06YUAOJVM0D5IQ4OWSC","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","bookshelf",,"56408","2017-02-24 16:07:50","721"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","30","1","ELEPHANT",,"64555","2017-02-24 16:07:55","722"
"A15FXHC1CVNW31","cs_wg_v2_real4","3WRFBPLXRAP6ZN0H633YWMKF5CLN3K","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","COMMUNITY","MOUNTAIN
ELEPHANT
COMMUNITY
HELICOPTER
BOOKSH
","49594","2017-02-24 16:07:56","723"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","15","1","MILITARY","ELEPHANT (0)
TRAFFIC (0)
WEDDING (5 apart)
BASKET (5 apart)
MILITARY (10 apart)","65751","2017-02-24 16:07:57","724"
"A2LQ33BQ8G259D","cs_wg_v2_real4","32EYX73OY0ABDF5SEUGGSFFPJMURUK","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","ELEPHANT","FORTUNE
ELEPHANT","112572","2017-02-24 16:08:02","725"
"A1E41XK40MN4IJ","cs_wg_v2_real4","3LKC68YZ3A4L862HH2EDG8VHTFLWOF","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","7","30","0","MOUNTAIN","BOOKSHELF- 10
MOUNTAIN- ","46243","2017-02-24 16:08:22","726"
"A22JBMOHQKHTSS","cs_wg_v2_real4","32Q90QCQ1SM81FVBYASENL78266EKX","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","Chocolate","House
Elephant
Football
Chocolate","46887","2017-02-24 16:08:29","727"
"A06711361DP1JL158BWS8","cs_wg_v2_real4","3FFJ6VRIL1PI4UQTQ08NPGQRG17I04","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","FOOTBALL",,"45433","2017-02-24 16:08:31","728"
"A1Z8UIU2M2X9XE","cs_wg_v2_real4","3O6CYIULED2GLBMEDOQMFEN6B19WUS","test","Memory","8","[0]","8","100","1",NULL,"sunlight, military, umbrella, mountain, football, community, fortune, helicopter, basket, elephant, ladder, doorway","120866","2017-02-24 16:08:37","729"
"A2SE5QBXBBDL3N","cs_wg_v2_real4","3YJ6NA41JBHHNMEJP38DGI6Z1O8PJU","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","20","1","RUN",,"53754","2017-02-24 16:08:44","730"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","bookshelf","doorway, bookshelf","59870","2017-02-24 16:08:45","731"
"AFXE92S04IYHY","cs_wg_v2_real4","3TY7ZAOG5FL9APGHQ3TZ2W5485WK0H","test","Memory","8","[0]","8","100","1",NULL,"structure, ladder, umbrella, fortune, machine, doorway, military, bookshelf, mountain, stomach, sunlight","123885","2017-02-24 16:08:46","732"
"A1ZB2NY0F9QNP0","cs_wg_v2_real4","3MHW492WW0EKTEH0ECU422NYR64MVG","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","ELEPHANT","CHOCOLATE
MILITARY
HELICOPTER 9
ELEPHANT 9
FORTUNE
BASKET
MOUNTAIN 8
COMMUNITY 8
TRAFFIC 5
DOORWAY
","147587","2017-02-24 16:08:49","733"
"A3N0QZ9ZKUCTCQ","cs_wg_v2_real4","36NEMU28XFEX83H54MZ0O46CYF6MWQ","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","HELICOPTER","MOUNTAIN
WEDDING
HELICOPTER","47651","2017-02-24 16:08:54","734"
"A2HHKBW8HQWI66","cs_wg_v2_real4","3L4PIM1GQTHSUOPXOVD5V0L2FA5RYI","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","umbrella",,"46041","2017-02-24 16:08:56","735"
" A1W5PUJ4372XO7
	","cs_wg_v2_real4","3OLQQLKKNSQDQVPTGPS2M67VNH6EJY","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","0","25","1","ladder",,"46346","2017-02-24 16:09:11","736"
"A15FXHC1CVNW31","cs_wg_v2_real4","3WRFBPLXRAP6ZN0H633YWMKF5CLN3K","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","25","1","UMBRELLA","MOU
ELE
STR
HEL
BOO
UMB","53912","2017-02-24 16:09:15","737"
"A1KAGE2AVL6ZGO","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWUHQ","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","1","25","0","stomach",,"53124","2017-02-24 16:09:17","738"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","TRAFFIC",,"47362","2017-02-24 16:09:18","739"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","3","30","0","structure","military","89735","2017-02-24 16:09:21","740"
"A2GB0RI43KU4Z","cs_wg_v2_real4","3K3R2QNK8B459F96KDGU1UFVD0OU90","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","40","1","helicopter","HELICOPTER - 9
COMMUNITY -8
BOOKSHELF - 5
WEDDING -6
MACHINE - 7","85824","2017-02-24 16:09:39","741"
"A2T5GQ63RC7BLU","cs_wg_v2_real4","39DD6S19JPC3QAUXYBVOA0VL6FJZE4","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","5","20","1","Traffic",,"48388","2017-02-24 16:09:48","742"
"A22JBMOHQKHTSS","cs_wg_v2_real4","32Q90QCQ1SM81FVBYASENL78266EKX","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","6","40","1","Elephant","Elephant
House
Sunshine
Chocolate
Football
","50888","2017-02-24 16:09:48","743"
"A2HHKBW8HQWI66","cs_wg_v2_real4","3L4PIM1GQTHSUOPXOVD5V0L2FA5RYI","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","chocolate",,"46795","2017-02-24 16:09:56","744"
"A1Z0O5MC9DAE8C","cs_wg_v2_real4","39ZSFO5CA8XUFRMF6P77QOTY950UJV","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","1","20","1","UMBRELLA","UMBRELLA
FOOTBALL
MACHINE
CHOCOLATE
","134016","2017-02-24 16:09:59","745"
"A1SL65Z68BK1UT","cs_wg_v2_real4","3X0H8UUIT1P06YUAOJVM0D5IQ4OWSC","test","Memory","8","[0]","8","100","1",NULL,"bookshelf, football, wedding, traffic, sunlight, ","122484","2017-02-24 16:10:06","746"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Memory","8","[0]","8","100","1",NULL,"MILITARY, BASKET, MOUNTAIN, DOORWAY, WEDDING, TRAFFIC, ELEPHANT, FOOTBALL, UMBRELLA, CHOCOLATE, MACHINE, SUNLIGHT, STOMACH, COMMUNITY, FORTUNE, BOOKSHELF, KEYBOARD,","121510","2017-02-24 16:10:11","747"
"A1ZB2NY0F9QNP0","cs_wg_v2_real4","3MHW492WW0EKTEH0ECU422NYR64MVG","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","CHOCOLATE","CHOCOLATE 6
BASKET
MOUNTAIN
MILITARY
ELEPHANT
COMMUNITY
FORTUNE
TRAFFIC
HELICOPTER
","64825","2017-02-24 16:10:12","748"
"A3CWEIEY3TGJFX","cs_wg_v2_real4","3C8HJ7UOP7V12YMAF9J7N80UFHAMZG","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","0","25","1","TRAFFIC","TRAFFIC...","125640","2017-02-24 16:10:13","749"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","ladder","wedding, elephant, ladder","50466","2017-02-24 16:10:14","750"
"A3N0QZ9ZKUCTCQ","cs_wg_v2_real4","36NEMU28XFEX83H54MZ0O46CYF6MWQ","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","MILITARY","military
fortune
","53049","2017-02-24 16:10:19","751"
"A1E41XK40MN4IJ","cs_wg_v2_real4","3LKC68YZ3A4L862HH2EDG8VHTFLWOF","test","Memory","8","[0]","8","100","1",NULL,"COMMUNITY, LADDER, MOUNTAIN, MILITARY, HELICOPTER, CHOCOLATE, UMBRELLA, BOOKSHELF, STOMACH, FORTUNE, ELEPHANT","121901","2017-02-24 16:10:34","752"
"A1GRPIBHW72HDU","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425RWJ","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","FOOTBALL",,"67112","2017-02-24 16:10:34","753"
"A2SE5QBXBBDL3N","cs_wg_v2_real4","3YJ6NA41JBHHNMEJP38DGI6Z1O8PJU","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","COOLEST",,"57130","2017-02-24 16:10:36","754"
"A1M1F4BFYRK6JP","cs_wg_v2_real4","3YWRV122CS05VAQWFLAG1YKKTU6U8B","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","20","0","military","military mountain community","50935","2017-02-24 16:10:38","755"
"A06711361DP1JL158BWS8","cs_wg_v2_real4","3FFJ6VRIL1PI4UQTQ08NPGQRG17I04","test","Memory","8","[0]","8","100","1",NULL,"MILITARY, ELEPHANT, WEDDING, WEATHER, BOOKSHELF, FOOTBALL, UMBRELLA, ","120866","2017-02-24 16:10:39","756"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","2","25","1","MILITARY",,"47533","2017-02-24 16:10:41","757"
"A15FXHC1CVNW31","cs_wg_v2_real4","3WRFBPLXRAP6ZN0H633YWMKF5CLN3K","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","7","25","1","MOUNTAIN","MOUNTA
BOOKSH
HELICO
STRUCT
ELEPHA
COMMUNI
","68252","2017-02-24 16:10:44","758"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","umbrella","ladder
machine
umbrella","59946","2017-02-24 16:11:01","759"
"A22JBMOHQKHTSS","cs_wg_v2_real4","32Q90QCQ1SM81FVBYASENL78266EKX","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","7","25","1","Doorway","House
Sunshine
Football
Chocolate
Doorway","46132","2017-02-24 16:11:05","760"
"A2T5GQ63RC7BLU","cs_wg_v2_real4","39DD6S19JPC3QAUXYBVOA0VL6FJZE4","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","6","40","1","COMMUNITY",,"53112","2017-02-24 16:11:06","761"
" A1W5PUJ4372XO7
	","cs_wg_v2_real4","3OLQQLKKNSQDQVPTGPS2M67VNH6EJY","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","40","0","ELEPHANT",,"56630","2017-02-24 16:11:09","762"
"A2HHKBW8HQWI66","cs_wg_v2_real4","3L4PIM1GQTHSUOPXOVD5V0L2FA5RYI","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","70","1","HELICOPTER",,"49464","2017-02-24 16:11:28","763"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","15","1","structure","elephant, umbrella, helicopter, basket, structure","49552","2017-02-24 16:11:33","764"
"A1KAGE2AVL6ZGO","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWUHQ","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","20","0","chocolate","community
elephant
chocolate
sunlight","110633","2017-02-24 16:11:46","765"
"A3N0QZ9ZKUCTCQ","cs_wg_v2_real4","36NEMU28XFEX83H54MZ0O46CYF6MWQ","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","4","25","1","mountain","fortune
mountain
","49277","2017-02-24 16:11:47","766"
"A2GB0RI43KU4Z","cs_wg_v2_real4","3K3R2QNK8B459F96KDGU1UFVD0OU90","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","2","25","1","bookshelf","machine - 4
commun - 6
booksh - 10
","115469","2017-02-24 16:11:53","767"
"A2LQ33BQ8G259D","cs_wg_v2_real4","32EYX73OY0ABDF5SEUGGSFFPJMURUK","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","40","1","MOUNTAIN","MOUNTAIN
MACHINE
MILITARY
UMBRELLA
BOOKSHELF
LADDER","185873","2017-02-24 16:11:56","768"
"A1M1F4BFYRK6JP","cs_wg_v2_real4","3YWRV122CS05VAQWFLAG1YKKTU6U8B","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","40","1","COMMUNITY","MOUNTAIN COMMUNITY GENERAL man I am really blanking ","56623","2017-02-24 16:12:09","769"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","ELEPHANT",,"63165","2017-02-24 16:12:18","770"
"A2T5GQ63RC7BLU","cs_wg_v2_real4","39DD6S19JPC3QAUXYBVOA0VL6FJZE4","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","7","30","1","Chocolate",,"50511","2017-02-24 16:12:21","771"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","70","1","elephant","ELEPHANT","50142","2017-02-24 16:12:29","772"
"A1GRPIBHW72HDU","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425RWJ","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","1","25","1","BOOKSHELF",,"62060","2017-02-24 16:12:34","773"
"A1ZB2NY0F9QNP0","cs_wg_v2_real4","3MHW492WW0EKTEH0ECU422NYR64MVG","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","ELEPHANT","CHOCOLATE
ELEPHANT
MOUNTAIN
COMMUNITY
BASKET
FORTUNE
MILITARY
HELICOPTER
DOORWAY
","70825","2017-02-24 16:12:37","774"
"AC5UD8N187QD6","cs_wg_v2_real4","3JW0YLFXRTHTDFBJ8O5NX283WHKWWR","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","0","25","1","keyboard","umbrella
community
keyboard","59609","2017-02-24 16:12:49","775"
"A1Z0O5MC9DAE8C","cs_wg_v2_real4","39ZSFO5CA8XUFRMF6P77QOTY950UJV","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","STOMACH","FOOTBALL
BOOKSHELF 4
STOMACH 4","132847","2017-02-24 16:12:51","776"
"A15FXHC1CVNW31","cs_wg_v2_real4","3WRFBPLXRAP6ZN0H633YWMKF5CLN3K","test","Memory","8","[0]","8","100","1",NULL,"ELEPHANT, STRUCTURE, MOUNTAIN, HELICOPTER, COMMUNITY, BOOKSHELF, WEDDING, FOOTBALL, MILITARY, UMBRELLA, LADDER, BASKET, ","121443","2017-02-24 16:12:55","777"
"A3N0QZ9ZKUCTCQ","cs_wg_v2_real4","36NEMU28XFEX83H54MZ0O46CYF6MWQ","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","BOOKSHELF","fortune
bookshelf","48130","2017-02-24 16:13:04","778"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","bookshelf","bookshelf, basket, ","69108","2017-02-24 16:13:14","779"
"A2GB0RI43KU4Z","cs_wg_v2_real4","3K3R2QNK8B459F96KDGU1UFVD0OU90","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","football","football - 4
","72947","2017-02-24 16:13:22","780"
" A1W5PUJ4372XO7
	","cs_wg_v2_real4","3OLQQLKKNSQDQVPTGPS2M67VNH6EJY","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","100","0","military","military","52471","2017-02-24 16:13:25","781"
"A22JBMOHQKHTSS","cs_wg_v2_real4","32Q90QCQ1SM81FVBYASENL78266EKX","test","Memory","8","[0]","8","100","1",NULL,"Elephant, House, Football, Chocolate, Doorway, Umbrella, Sunshine, Military, Mountain, Machine, ","133757","2017-02-24 16:13:30","782"
"ADKKDK6P4MS1Z","cs_wg_v2_real4","3137ONMDKG63ZTZS8J7ZPTFFVPPEGU","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","20","1","sunlight",,"47141","2017-02-24 16:13:31","783"
"A3UEJQ4EJB9DBD","cs_wg_v2_real4","3KV0LJBBH2MS070J5SPU15YV60RRMS","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","4","20","1","STOMACH",,"47633","2017-02-24 16:13:32","784"
"A19WWXPWT25JD0","cs_wg_v2_real4","3N2BF7Y2VQVFBDMG9ND0N1WPJRTHML","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","15","0","traffic","traffic","55063","2017-02-24 16:13:35","785"
"A2HHKBW8HQWI66","cs_wg_v2_real4","3L4PIM1GQTHSUOPXOVD5V0L2FA5RYI","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","25","1","UMBRELLA",,"75971","2017-02-24 16:13:37","786"
"A1M1F4BFYRK6JP","cs_wg_v2_real4","3YWRV122CS05VAQWFLAG1YKKTU6U8B","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","2","60","1","general","umbrella general football mountain military ","51458","2017-02-24 16:13:40","787"
"A1KAGE2AVL6ZGO","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWUHQ","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","40","1","bookshelf","elephant
bookshelf
helicopter","95333","2017-02-24 16:13:47","788"
"A3CWEIEY3TGJFX","cs_wg_v2_real4","3C8HJ7UOP7V12YMAF9J7N80UFHAMZG","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","70","1","BOOKSHELF","BOOKSHELF...","114602","2017-02-24 16:13:56","789"
"A203C9REA20IT3","cs_wg_v2_real4","3OB0CAO74HQF5UBUSQ1BHWJWS17HYB","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","25","0","Stomach","Military machine community keyboard stomach ladder chocolate structure","190997","2017-02-24 16:13:58","790"
"A2SE5QBXBBDL3N","cs_wg_v2_real4","3YJ6NA41JBHHNMEJP38DGI6Z1O8PJU","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","70","1","SPAGHETTI",,"183094","2017-02-24 16:14:07","791"
"A2LQ33BQ8G259D","cs_wg_v2_real4","32EYX73OY0ABDF5SEUGGSFFPJMURUK","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","2","60","1","BOOKSHELF","BOOKSHELF","86740","2017-02-24 16:14:16","792"
"AC5UD8N187QD6","cs_wg_v2_real4","3JW0YLFXRTHTDFBJ8O5NX283WHKWWR","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","umbrella",,"46539","2017-02-24 16:14:18","793"
