Subj,Trial,OptionID,Choice,numExposures,MFval,MBval,nPrevChosen
26,4,15,0,7,6,4,0
26,4,16,0,8,3,5,0
26,4,17,0,7,6,3,0
26,4,18,0,8,9,4,0
26,4,19,0,8,10,3,0
26,4,20,1,4,7,2,1
26,5,1,0,4,0,8,0
26,5,2,0,4,1,14,0
26,5,3,0,7,7,12,0
26,5,4,0,7,4,23,0
26,5,5,0,5,2,15,0
26,5,6,0,6,4,24,0
26,5,7,1,6,3,26,1
26,5,8,0,6,2,6,0
26,5,9,0,5,10,12,0
26,5,10,0,8,1,13,0
26,5,11,0,4,0,12,0
26,5,12,0,5,9,9,0
26,5,13,0,6,8,23,0
26,5,14,0,5,8,2,1
26,5,15,0,7,6,9,0
26,5,16,0,8,3,15,0
26,5,17,0,7,6,12,0
26,5,18,0,8,9,22,0
26,5,19,0,8,10,12,0
26,5,20,0,4,7,25,2
26,6,1,0,4,0,0,0
26,6,2,1,4,1,14,0
26,6,3,0,7,7,7,0
26,6,4,0,7,4,0,0
26,6,5,0,5,2,8,0
26,6,6,0,6,4,0,0
26,6,7,0,6,3,17,2
26,6,8,0,6,2,14,0
26,6,9,0,5,10,14,0
26,6,10,0,8,1,20,0
26,6,11,0,4,0,14,0
26,6,12,0,5,9,19,0
26,6,13,0,6,8,4,0
26,6,14,0,5,8,4,1
26,6,15,0,7,6,14,0
26,6,16,0,8,3,4,0
26,6,17,0,7,6,19,0
26,6,18,0,8,9,11,0
26,6,19,0,8,10,14,0
26,6,20,0,4,7,12,2
26,7,1,0,4,0,6,0
26,7,2,0,4,1,8,1
26,7,3,0,7,7,12,0
26,7,4,0,7,4,1,0
26,7,5,0,5,2,11,0
26,7,6,0,6,4,1,0
26,7,7,0,6,3,0,2
26,7,8,0,6,2,6,0
26,7,9,0,5,10,5,0
26,7,10,0,8,1,3,0
26,7,11,0,4,0,8,0
26,7,12,0,5,9,18,0
26,7,13,0,6,8,5,0
26,7,14,0,5,8,13,1
26,7,15,0,7,6,1,0
26,7,16,0,8,3,6,0
26,7,17,0,7,6,12,0
26,7,18,0,8,9,8,0
26,7,19,0,8,10,18,0
26,7,20,1,4,7,13,2
26,8,1,0,4,0,15,0
26,8,2,0,4,1,7,1
26,8,3,0,7,7,3,0
26,8,4,0,7,4,13,0
26,8,5,0,5,2,19,0
26,8,6,0,6,4,5,0
26,8,7,0,6,3,3,2
26,8,8,0,6,2,19,0
26,8,9,0,5,10,22,0
26,8,10,0,8,1,2,0
26,8,11,0,4,0,11,0
26,8,12,0,5,9,17,0
26,8,13,0,6,8,5,0
26,8,14,1,5,8,14,1
26,8,15,0,7,6,7,0
26,8,16,0,8,3,12,0
26,8,17,0,7,6,2,0
26,8,18,0,8,9,7,0
26,8,19,0,8,10,1,0
26,8,20,0,4,7,7,3
27,1,1,0,4,1,3,0
27,1,2,0,4,7,1,0
27,1,3,0,5,8,2,0
27,1,4,0,5,10,2,0
27,1,5,0,6,1,1,0
27,1,6,0,8,0,2,0
27,1,7,0,5,3,2,0
27,1,8,0,6,4,2,0
27,1,9,0,5,4,0,0
27,1,10,0,4,8,4,0
27,1,11,0,6,2,5,0
27,1,12,0,6,9,2,0
27,1,13,0,7,3,3,0
27,1,14,0,8,7,2,0
27,1,15,0,7,10,3,0
27,1,16,0,8,6,3,0
27,1,17,0,7,6,1,0
27,1,18,0,7,2,4,0
27,1,19,1,4,9,4,0
27,1,20,0,8,0,4,0
27,2,1,0,4,1,2,0
27,2,2,0,4,7,4,0
27,2,3,0,5,8,6,0
27,2,4,0,5,10,0,0
27,2,5,0,6,1,3,0
27,2,6,0,8,0,3,0
27,2,7,0,5,3,3,0
27,2,8,0,6,4,3,0
27,2,9,1,5,4,2,0
27,2,10,0,4,8,3,0
27,2,11,0,6,2,4,0
27,2,12,0,6,9,3,0
27,2,13,0,7,3,1,0
27,2,14,0,8,7,2,0
27,2,15,0,7,10,2,0
27,2,16,0,8,6,6,0
27,2,17,0,7,6,4,0
27,2,18,0,7,2,3,0
27,2,19,0,4,9,3,1
27,2,20,0,8,0,0,0
27,3,1,0,4,1,1,0
27,3,2,0,4,7,4,0
27,3,3,0,5,8,1,0
27,3,4,0,5,10,4,0
27,3,5,0,6,1,4,0
27,3,6,0,8,0,2,0
27,3,7,0,5,3,2,0
27,3,8,0,6,4,3,0
27,3,9,0,5,4,5,1
27,3,10,0,4,8,1,0
27,3,11,0,6,2,0,0
27,3,12,1,6,9,4,0
27,3,13,0,7,3,3,0
27,3,14,0,8,7,4,0
27,3,15,0,7,10,2,0
27,3,16,0,8,6,1,0
27,3,17,0,7,6,2,0
27,3,18,0,7,2,1,0
27,3,19,0,4,9,1,1
27,3,20,0,8,0,4,0
27,4,1,0,4,1,2,0
27,4,2,0,4,7,4,0
27,4,3,0,5,8,4,0
27,4,4,0,5,10,3,0
27,4,5,0,6,1,4,0
27,4,6,0,8,0,4,0
27,4,7,0,5,3,2,0
27,4,8,0,6,4,5,0
27,4,9,1,5,4,4,1
27,4,10,0,4,8,3,0
27,4,11,0,6,2,3,0
27,4,12,0,6,9,4,1
27,4,13,0,7,3,2,0
27,4,14,0,8,7,3,0
27,4,15,0,7,10,4,0
27,4,16,0,8,6,5,0
27,4,17,0,7,6,3,0
27,4,18,0,7,2,4,0
27,4,19,0,4,9,3,1
27,4,20,0,8,0,2,0
27,5,1,0,4,1,8,0
27,5,2,0,4,7,14,0
27,5,3,0,5,8,12,0
27,5,4,0,5,10,23,0
27,5,5,0,6,1,15,0
27,5,6,0,8,0,24,0
27,5,7,1,5,3,26,0
27,5,8,0,6,4,6,0
27,5,9,0,5,4,12,2
27,5,10,0,4,8,13,0
27,5,11,0,6,2,12,0
27,5,12,0,6,9,9,1
27,5,13,0,7,3,23,0
27,5,14,0,8,7,2,0
27,5,15,0,7,10,9,0
27,5,16,0,8,6,15,0
27,5,17,0,7,6,12,0
27,5,18,0,7,2,22,0
27,5,19,0,4,9,12,1
27,5,20,0,8,0,25,0
27,6,1,0,4,1,0,0
27,6,2,0,4,7,14,0
27,6,3,0,5,8,7,0
27,6,4,0,5,10,0,0
27,6,5,0,6,1,8,0
27,6,6,0,8,0,0,0
27,6,7,0,5,3,17,1
27,6,8,0,6,4,14,0
27,6,9,0,5,4,14,2
27,6,10,0,4,8,20,0
27,6,11,0,6,2,14,0
27,6,12,0,6,9,19,1
27,6,13,1,7,3,4,0
27,6,14,0,8,7,4,0
27,6,15,0,7,10,14,0
27,6,16,0,8,6,4,0
27,6,17,0,7,6,19,0
27,6,18,0,7,2,11,0
27,6,19,0,4,9,14,1
27,6,20,0,8,0,12,0
27,7,1,0,4,1,6,0
27,7,2,0,4,7,8,0
27,7,3,0,5,8,12,0
27,7,4,0,5,10,1,0
27,7,5,0,6,1,11,0
27,7,6,0,8,0,1,0
27,7,7,0,5,3,0,1
27,7,8,0,6,4,6,0
27,7,9,0,5,4,5,2
27,7,10,0,4,8,3,0
27,7,11,0,6,2,8,0
27,7,12,0,6,9,18,1
27,7,13,0,7,3,5,1
27,7,14,0,8,7,13,0
27,7,15,0,7,10,1,0
27,7,16,0,8,6,6,0
27,7,17,0,7,6,12,0
27,7,18,0,7,2,8,0
27,7,19,1,4,9,18,1
27,7,20,0,8,0,13,0
27,8,1,0,4,1,15,0
27,8,2,0,4,7,7,0
27,8,3,0,5,8,3,0
27,8,4,0,5,10,13,0
27,8,5,0,6,1,19,0
27,8,6,0,8,0,5,0
27,8,7,0,5,3,3,1
27,8,8,0,6,4,19,0
27,8,9,1,5,4,22,2
27,8,10,0,4,8,2,0
27,8,11,0,6,2,11,0
27,8,12,0,6,9,17,1
27,8,13,0,7,3,5,1
27,8,14,0,8,7,14,0
27,8,15,0,7,10,7,0
27,8,16,0,8,6,12,0
27,8,17,0,7,6,2,0
27,8,18,0,7,2,7,0
27,8,19,0,4,9,1,2
27,8,20,0,8,0,7,0
28,1,1,0,7,7,3,0
28,1,2,0,5,9,1,0
28,1,3,1,4,2,2,0
28,1,4,0,6,8,2,0
28,1,5,0,7,6,1,0
28,1,6,0,6,10,2,0
28,1,7,0,8,4,2,0
28,1,8,0,6,1,2,0
28,1,9,0,7,0,0,0
28,1,10,0,8,3,4,0
28,1,11,0,6,10,5,0
28,1,12,0,5,1,2,0
28,1,13,0,8,4,3,0
28,1,14,0,8,7,2,0
28,1,15,0,4,6,3,0
28,1,16,0,4,0,3,0
28,1,17,0,5,3,1,0
28,1,18,0,7,2,4,0
28,1,19,0,5,8,4,0
28,1,20,0,4,9,4,0
28,2,1,0,7,7,2,0
28,2,2,0,5,9,4,0
28,2,3,0,4,2,6,1
28,2,4,0,6,8,0,0
28,2,5,0,7,6,3,0
28,2,6,0,6,10,3,0
28,2,7,0,8,4,3,0
28,2,8,0,6,1,3,0
28,2,9,0,7,0,2,0
28,2,10,0,8,3,3,0
28,2,11,0,6,10,4,0
28,2,12,0,5,1,3,0
28,2,13,0,8,4,1,0
28,2,14,0,8,7,2,0
28,2,15,0,4,6,2,0
28,2,16,0,4,0,6,0
28,2,17,0,5,3,4,0
28,2,18,1,7,2,3,0
28,2,19,0,5,8,3,0
28,2,20,0,4,9,0,0
28,3,1,0,7,7,1,0
28,3,2,0,5,9,4,0
28,3,3,0,4,2,1,1
28,3,4,0,6,8,4,0
28,3,5,0,7,6,4,0
28,3,6,0,6,10,2,0
28,3,7,0,8,4,2,0
28,3,8,0,6,1,3,0
28,3,9,0,7,0,5,0
28,3,10,0,8,3,1,0
28,3,11,1,6,10,0,0
28,3,12,0,5,1,4,0
28,3,13,0,8,4,3,0
28,3,14,0,8,7,4,0
28,3,15,0,4,6,2,0
28,3,16,0,4,0,1,0
28,3,17,0,5,3,2,0
28,3,18,0,7,2,1,1
28,3,19,0,5,8,1,0
28,3,20,0,4,9,4,0
28,4,1,0,7,7,2,0
28,4,2,0,5,9,4,0
28,4,3,0,4,2,4,1
28,4,4,0,6,8,3,0
28,4,5,0,7,6,4,0
28,4,6,1,6,10,4,0
28,4,7,0,8,4,2,0
28,4,8,0,6,1,5,0
28,4,9,0,7,0,4,0
28,4,10,0,8,3,3,0
28,4,11,0,6,10,3,1
28,4,12,0,5,1,4,0
28,4,13,0,8,4,2,0
28,4,14,0,8,7,3,0
28,4,15,0,4,6,4,0
28,4,16,0,4,0,5,0
28,4,17,0,5,3,3,0
28,4,18,0,7,2,4,1
28,4,19,0,5,8,3,0
28,4,20,0,4,9,2,0
28,5,1,0,7,7,8,0
28,5,2,0,5,9,14,0
28,5,3,0,4,2,12,1
28,5,4,0,6,8,23,0
28,5,5,0,7,6,15,0
28,5,6,0,6,10,24,1
28,5,7,0,8,4,26,0
28,5,8,0,6,1,6,0
28,5,9,1,7,0,12,0
28,5,10,0,8,3,13,0
28,5,11,0,6,10,12,1
28,5,12,0,5,1,9,0
28,5,13,0,8,4,23,0
28,5,14,0,8,7,2,0
28,5,15,0,4,6,9,0
28,5,16,0,4,0,15,0
28,5,17,0,5,3,12,0
28,5,18,0,7,2,22,1
28,5,19,0,5,8,12,0
28,5,20,0,4,9,25,0
28,6,1,0,7,7,0,0
28,6,2,0,5,9,14,0
28,6,3,0,4,2,7,1
28,6,4,0,6,8,0,0
28,6,5,0,7,6,8,0
28,6,6,0,6,10,0,1
28,6,7,0,8,4,17,0
28,6,8,0,6,1,14,0
28,6,9,0,7,0,14,1
28,6,10,0,8,3,20,0
28,6,11,0,6,10,14,1
28,6,12,0,5,1,19,0
28,6,13,0,8,4,4,0
28,6,14,0,8,7,4,0
28,6,15,0,4,6,14,0
28,6,16,0,4,0,4,0
28,6,17,0,5,3,19,0
28,6,18,1,7,2,11,1
28,6,19,0,5,8,14,0
28,6,20,0,4,9,12,0
28,7,1,0,7,7,6,0
28,7,2,0,5,9,8,0
28,7,3,0,4,2,12,1
28,7,4,0,6,8,1,0
28,7,5,0,7,6,11,0
28,7,6,0,6,10,1,1
28,7,7,0,8,4,0,0
28,7,8,0,6,1,6,0
28,7,9,0,7,0,5,1
28,7,10,0,8,3,3,0
28,7,11,0,6,10,8,1
28,7,12,1,5,1,18,0
28,7,13,0,8,4,5,0
28,7,14,0,8,7,13,0
28,7,15,0,4,6,1,0
28,7,16,0,4,0,6,0
28,7,17,0,5,3,12,0
28,7,18,0,7,2,8,2
28,7,19,0,5,8,18,0
28,7,20,0,4,9,13,0
28,8,1,1,7,7,15,0
28,8,2,0,5,9,7,0
28,8,3,0,4,2,3,1
28,8,4,0,6,8,13,0
28,8,5,0,7,6,19,0
28,8,6,0,6,10,5,1
28,8,7,0,8,4,3,0
28,8,8,0,6,1,19,0
28,8,9,0,7,0,22,1
28,8,10,0,8,3,2,0
28,8,11,0,6,10,11,1
28,8,12,0,5,1,17,1
28,8,13,0,8,4,5,0
28,8,14,0,8,7,14,0
28,8,15,0,4,6,7,0
28,8,16,0,4,0,12,0
28,8,17,0,5,3,2,0
28,8,18,0,7,2,7,2
28,8,19,0,5,8,1,0
28,8,20,0,4,9,7,0
29,1,1,0,7,10,3,0
29,1,2,1,6,6,1,0
29,1,3,0,5,6,2,0
29,1,4,0,8,7,2,0
29,1,5,0,8,0,1,0
29,1,6,0,5,8,2,0
29,1,7,0,5,9,2,0
29,1,8,0,6,2,2,0
29,1,9,0,8,0,0,0
29,1,10,0,4,1,4,0
29,1,11,0,4,9,5,0
29,1,12,0,6,1,2,0
29,1,13,0,4,3,3,0
29,1,14,0,4,10,2,0
29,1,15,0,8,4,3,0
29,1,16,0,7,8,3,0
29,1,17,0,7,3,1,0
29,1,18,0,5,7,4,0
29,1,19,0,6,2,4,0
29,1,20,0,7,4,4,0
29,2,1,0,7,10,2,0
29,2,2,0,6,6,4,1
29,2,3,0,5,6,6,0
29,2,4,0,8,7,0,0
29,2,5,0,8,0,3,0
29,2,6,0,5,8,3,0
29,2,7,0,5,9,3,0
29,2,8,0,6,2,3,0
29,2,9,0,8,0,2,0
29,2,10,0,4,1,3,0
29,2,11,1,4,9,4,0
29,2,12,0,6,1,3,0
29,2,13,0,4,3,1,0
29,2,14,0,4,10,2,0
29,2,15,0,8,4,2,0
29,2,16,0,7,8,6,0
29,2,17,0,7,3,4,0
29,2,18,0,5,7,3,0
29,2,19,0,6,2,3,0
29,2,20,0,7,4,0,0
29,3,1,0,7,10,1,0
29,3,2,0,6,6,4,1
29,3,3,0,5,6,1,0
29,3,4,0,8,7,4,0
29,3,5,0,8,0,4,0
29,3,6,0,5,8,2,0
29,3,7,0,5,9,2,0
29,3,8,1,6,2,3,0
29,3,9,0,8,0,5,0
29,3,10,0,4,1,1,0
29,3,11,0,4,9,0,1
29,3,12,0,6,1,4,0
29,3,13,0,4,3,3,0
29,3,14,0,4,10,4,0
29,3,15,0,8,4,2,0
29,3,16,0,7,8,1,0
29,3,17,0,7,3,2,0
29,3,18,0,5,7,1,0
29,3,19,0,6,2,1,0
29,3,20,0,7,4,4,0
29,4,1,0,7,10,2,0
29,4,2,0,6,6,4,1
29,4,3,0,5,6,4,0
29,4,4,0,8,7,3,0
29,4,5,0,8,0,4,0
29,4,6,0,5,8,4,0
29,4,7,0,5,9,2,0
29,4,8,0,6,2,5,1
29,4,9,1,8,0,4,0
29,4,10,0,4,1,3,0
29,4,11,0,4,9,3,1
29,4,12,0,6,1,4,0
29,4,13,0,4,3,2,0
29,4,14,0,4,10,3,0
29,4,15,0,8,4,4,0
29,4,16,0,7,8,5,0
29,4,17,0,7,3,3,0
29,4,18,0,5,7,4,0
29,4,19,0,6,2,3,0
29,4,20,0,7,4,2,0
29,5,1,0,7,10,8,0
29,5,2,0,6,6,14,1
29,5,3,0,5,6,12,0
29,5,4,0,8,7,23,0
29,5,5,0,8,0,15,0
29,5,6,0,5,8,24,0
29,5,7,0,5,9,26,0
29,5,8,0,6,2,6,1
29,5,9,0,8,0,12,1
29,5,10,0,4,1,13,0
29,5,11,0,4,9,12,1
29,5,12,0,6,1,9,0
29,5,13,0,4,3,23,0
29,5,14,0,4,10,2,0
29,5,15,0,8,4,9,0
29,5,16,0,7,8,15,0
29,5,17,0,7,3,12,0
29,5,18,0,5,7,22,0
29,5,19,0,6,2,12,0
29,5,20,1,7,4,25,0
29,6,1,0,7,10,0,0
29,6,2,0,6,6,14,1
29,6,3,0,5,6,7,0
29,6,4,0,8,7,0,0
29,6,5,0,8,0,8,0
29,6,6,0,5,8,0,0
29,6,7,0,5,9,17,0
29,6,8,0,6,2,14,1
29,6,9,0,8,0,14,1
29,6,10,0,4,1,20,0
29,6,11,0,4,9,14,1
29,6,12,1,6,1,19,0
29,6,13,0,4,3,4,0
29,6,14,0,4,10,4,0
29,6,15,0,8,4,14,0
29,6,16,0,7,8,4,0
29,6,17,0,7,3,19,0
29,6,18,0,5,7,11,0
29,6,19,0,6,2,14,0
29,6,20,0,7,4,12,1
29,7,1,0,7,10,6,0
29,7,2,0,6,6,8,1
29,7,3,0,5,6,12,0
29,7,4,0,8,7,1,0
29,7,5,0,8,0,11,0
29,7,6,0,5,8,1,0
29,7,7,0,5,9,0,0
29,7,8,0,6,2,6,1
29,7,9,0,8,0,5,1
29,7,10,0,4,1,3,0
29,7,11,1,4,9,8,1
29,7,12,0,6,1,18,1
29,7,13,0,4,3,5,0
29,7,14,0,4,10,13,0
29,7,15,0,8,4,1,0
29,7,16,0,7,8,6,0
29,7,17,0,7,3,12,0
29,7,18,0,5,7,8,0
29,7,19,0,6,2,18,0
29,7,20,0,7,4,13,1
29,8,1,0,7,10,15,0
29,8,2,0,6,6,7,1
29,8,3,0,5,6,3,0
29,8,4,0,8,7,13,0
29,8,5,0,8,0,19,0
29,8,6,0,5,8,5,0
29,8,7,0,5,9,3,0
29,8,8,1,6,2,19,1
29,8,9,0,8,0,22,1
29,8,10,0,4,1,2,0
29,8,11,0,4,9,11,2
29,8,12,0,6,1,17,1
29,8,13,0,4,3,5,0
29,8,14,0,4,10,14,0
29,8,15,0,8,4,7,0
29,8,16,0,7,8,12,0
29,8,17,0,7,3,2,0
29,8,18,0,5,7,7,0
29,8,19,0,6,2,1,0
29,8,20,0,7,4,7,1
30,1,1,0,8,8,3,0
30,1,2,0,5,10,1,0
30,1,3,1,7,7,2,0
30,1,4,0,7,3,2,0
30,1,5,0,7,6,1,0
30,1,6,0,8,4,2,0
30,1,7,0,4,9,2,0
30,1,8,0,5,9,2,0
30,1,9,0,6,0,0,0
30,1,10,0,8,2,4,0
30,1,11,0,6,8,5,0
30,1,12,0,5,3,2,0
30,1,13,0,6,1,3,0
30,1,14,0,8,7,2,0
30,1,15,0,6,0,3,0
30,1,16,0,4,4,3,0
30,1,17,0,4,2,1,0
30,1,18,0,5,10,4,0
30,1,19,0,7,1,4,0
30,1,20,0,4,6,4,0
30,2,1,0,8,8,2,0
30,2,2,0,5,10,4,0
30,2,3,0,7,7,6,1
30,2,4,0,7,3,0,0
30,2,5,0,7,6,3,0
30,2,6,0,8,4,3,0
30,2,7,0,4,9,3,0
30,2,8,0,5,9,3,0
30,2,9,0,6,0,2,0
30,2,10,0,8,2,3,0
30,2,11,0,6,8,4,0
30,2,12,0,5,3,3,0
30,2,13,0,6,1,1,0
30,2,14,0,8,7,2,0
30,2,15,0,6,0,2,0
30,2,16,0,4,4,6,0
30,2,17,1,4,2,4,0
30,2,18,0,5,10,3,0
30,2,19,0,7,1,3,0
30,2,20,0,4,6,0,0
30,3,1,1,8,8,1,0
30,3,2,0,5,10,4,0
30,3,3,0,7,7,1,1
30,3,4,0,7,3,4,0
30,3,5,0,7,6,4,0
30,3,6,0,8,4,2,0
30,3,7,0,4,9,2,0
30,3,8,0,5,9,3,0
30,3,9,0,6,0,5,0
30,3,10,0,8,2,1,0
30,3,11,0,6,8,0,0
30,3,12,0,5,3,4,0
30,3,13,0,6,1,3,0
30,3,14,0,8,7,4,0
30,3,15,0,6,0,2,0
30,3,16,0,4,4,1,0
30,3,17,0,4,2,2,1
30,3,18,0,5,10,1,0
30,3,19,0,7,1,1,0
30,3,20,0,4,6,4,0
30,4,1,0,8,8,2,1
30,4,2,0,5,10,4,0
30,4,3,0,7,7,4,1
30,4,4,0,7,3,3,0
30,4,5,0,7,6,4,0
30,4,6,0,8,4,4,0
30,4,7,0,4,9,2,0
30,4,8,0,5,9,5,0
30,4,9,0,6,0,4,0
30,4,10,0,8,2,3,0
30,4,11,0,6,8,3,0
30,4,12,0,5,3,4,0
30,4,13,1,6,1,2,0
30,4,14,0,8,7,3,0
30,4,15,0,6,0,4,0
30,4,16,0,4,4,5,0
30,4,17,0,4,2,3,1
30,4,18,0,5,10,4,0
30,4,19,0,7,1,3,0
30,4,20,0,4,6,2,0
30,5,1,0,8,8,8,1
30,5,2,0,5,10,14,0
30,5,3,0,7,7,12,1
30,5,4,0,7,3,23,0
30,5,5,0,7,6,15,0
30,5,6,1,8,4,24,0
30,5,7,0,4,9,26,0
30,5,8,0,5,9,6,0
30,5,9,0,6,0,12,0
30,5,10,0,8,2,13,0
30,5,11,0,6,8,12,0
30,5,12,0,5,3,9,0
30,5,13,0,6,1,23,1
30,5,14,0,8,7,2,0
30,5,15,0,6,0,9,0
30,5,16,0,4,4,15,0
30,5,17,0,4,2,12,1
30,5,18,0,5,10,22,0
30,5,19,0,7,1,12,0
30,5,20,0,4,6,25,0
30,6,1,1,8,8,0,1
30,6,2,0,5,10,14,0
30,6,3,0,7,7,7,1
30,6,4,0,7,3,0,0
30,6,5,0,7,6,8,0
30,6,6,0,8,4,0,1
30,6,7,0,4,9,17,0
30,6,8,0,5,9,14,0
30,6,9,0,6,0,14,0
30,6,10,0,8,2,20,0
30,6,11,0,6,8,14,0
30,6,12,0,5,3,19,0
30,6,13,0,6,1,4,1
30,6,14,0,8,7,4,0
30,6,15,0,6,0,14,0
30,6,16,0,4,4,4,0
30,6,17,0,4,2,19,1
30,6,18,0,5,10,11,0
30,6,19,0,7,1,14,0
30,6,20,0,4,6,12,0
30,7,1,0,8,8,6,2
30,7,2,0,5,10,8,0
30,7,3,0,7,7,12,1
30,7,4,1,7,3,1,0
30,7,5,0,7,6,11,0
30,7,6,0,8,4,1,1
30,7,7,0,4,9,0,0
30,7,8,0,5,9,6,0
30,7,9,0,6,0,5,0
30,7,10,0,8,2,3,0
30,7,11,0,6,8,8,0
30,7,12,0,5,3,18,0
30,7,13,0,6,1,5,1
30,7,14,0,8,7,13,0
30,7,15,0,6,0,1,0
30,7,16,0,4,4,6,0
30,7,17,0,4,2,12,1
30,7,18,0,5,10,8,0
30,7,19,0,7,1,18,0
30,7,20,0,4,6,13,0
30,8,1,0,8,8,15,2
30,8,2,0,5,10,7,0
30,8,3,0,7,7,3,1
30,8,4,0,7,3,13,1
30,8,5,0,7,6,19,0
30,8,6,0,8,4,5,1
30,8,7,0,4,9,3,0
30,8,8,1,5,9,19,0
30,8,9,0,6,0,22,0
30,8,10,0,8,2,2,0
30,8,11,0,6,8,11,0
30,8,12,0,5,3,17,0
30,8,13,0,6,1,5,1
30,8,14,0,8,7,14,0
30,8,15,0,6,0,7,0
30,8,16,0,4,4,12,0
30,8,17,0,4,2,2,1
30,8,18,0,5,10,7,0
30,8,19,0,7,1,1,0
30,8,20,0,4,6,7,0
31,1,1,0,5,7,3,0
31,1,2,0,4,8,1,0
31,1,3,0,6,0,2,0
31,1,4,0,4,1,2,0
31,1,5,0,6,2,1,0
31,1,6,0,8,10,2,0
31,1,7,0,6,9,2,0
31,1,8,0,4,4,2,0
31,1,9,0,5,8,0,0
31,1,10,0,8,6,4,0
31,1,11,0,5,3,5,0
31,1,12,0,6,4,2,0
31,1,13,0,4,7,3,0
31,1,14,0,5,0,2,0
31,1,15,0,8,9,3,0
31,1,16,0,7,2,3,0
31,1,17,0,7,1,1,0
31,1,18,0,7,6,4,0
31,1,19,1,8,10,4,0
31,1,20,0,7,3,4,0
31,2,1,0,5,7,2,0
31,2,2,0,4,8,4,0
31,2,3,0,6,0,6,0
31,2,4,0,4,1,0,0
31,2,5,0,6,2,3,0
31,2,6,0,8,10,3,0
31,2,7,0,6,9,3,0
31,2,8,0,4,4,3,0
31,2,9,0,5,8,2,0
31,2,10,0,8,6,3,0
31,2,11,0,5,3,4,0
31,2,12,1,6,4,3,0
31,2,13,0,4,7,1,0
31,2,14,0,5,0,2,0
31,2,15,0,8,9,2,0
31,2,16,0,7,2,6,0
31,2,17,0,7,1,4,0
31,2,18,0,7,6,3,0
31,2,19,0,8,10,3,1
31,2,20,0,7,3,0,0
31,3,1,1,5,7,1,0
31,3,2,0,4,8,4,0
31,3,3,0,6,0,1,0
31,3,4,0,4,1,4,0
31,3,5,0,6,2,4,0
31,3,6,0,8,10,2,0
31,3,7,0,6,9,2,0
31,3,8,0,4,4,3,0
31,3,9,0,5,8,5,0
31,3,10,0,8,6,1,0
31,3,11,0,5,3,0,0
31,3,12,0,6,4,4,1
31,3,13,0,4,7,3,0
31,3,14,0,5,0,4,0
31,3,15,0,8,9,2,0
31,3,16,0,7,2,1,0
31,3,17,0,7,1,2,0
31,3,18,0,7,6,1,0
31,3,19,0,8,10,1,1
31,3,20,0,7,3,4,0
31,4,1,0,5,7,2,1
31,4,2,0,4,8,4,0
31,4,3,0,6,0,4,0
31,4,4,0,4,1,3,0
31,4,5,0,6,2,4,0
31,4,6,0,8,10,4,0
31,4,7,0,6,9,2,0
31,4,8,0,4,4,5,0
31,4,9,0,5,8,4,0
31,4,10,0,8,6,3,0
31,4,11,0,5,3,3,0
31,4,12,0,6,4,4,1
31,4,13,0,4,7,2,0
31,4,14,0,5,0,3,0
31,4,15,0,8,9,4,0
31,4,16,0,7,2,5,0
31,4,17,1,7,1,3,0
31,4,18,0,7,6,4,0
31,4,19,0,8,10,3,1
31,4,20,0,7,3,2,0
31,5,1,0,5,7,8,1
31,5,2,1,4,8,14,0
31,5,3,0,6,0,12,0
31,5,4,0,4,1,23,0
31,5,5,0,6,2,15,0
31,5,6,0,8,10,24,0
31,5,7,0,6,9,26,0
31,5,8,0,4,4,6,0
31,5,9,0,5,8,12,0
31,5,10,0,8,6,13,0
31,5,11,0,5,3,12,0
31,5,12,0,6,4,9,1
31,5,13,0,4,7,23,0
31,5,14,0,5,0,2,0
31,5,15,0,8,9,9,0
31,5,16,0,7,2,15,0
31,5,17,0,7,1,12,1
31,5,18,0,7,6,22,0
31,5,19,0,8,10,12,1
31,5,20,0,7,3,25,0
31,6,1,0,5,7,0,1
31,6,2,0,4,8,14,1
31,6,3,0,6,0,7,0
31,6,4,0,4,1,0,0
31,6,5,0,6,2,8,0
31,6,6,0,8,10,0,0
31,6,7,1,6,9,17,0
31,6,8,0,4,4,14,0
31,6,9,0,5,8,14,0
31,6,10,0,8,6,20,0
31,6,11,0,5,3,14,0
31,6,12,0,6,4,19,1
31,6,13,0,4,7,4,0
31,6,14,0,5,0,4,0
31,6,15,0,8,9,14,0
31,6,16,0,7,2,4,0
31,6,17,0,7,1,19,1
31,6,18,0,7,6,11,0
31,6,19,0,8,10,14,1
31,6,20,0,7,3,12,0
31,7,1,0,5,7,6,1
31,7,2,0,4,8,8,1
31,7,3,0,6,0,12,0
31,7,4,0,4,1,1,0
31,7,5,0,6,2,11,0
31,7,6,0,8,10,1,0
31,7,7,0,6,9,0,1
31,7,8,1,4,4,6,0
31,7,9,0,5,8,5,0
31,7,10,0,8,6,3,0
31,7,11,0,5,3,8,0
31,7,12,0,6,4,18,1
31,7,13,0,4,7,5,0
31,7,14,0,5,0,13,0
31,7,15,0,8,9,1,0
31,7,16,0,7,2,6,0
31,7,17,0,7,1,12,1
31,7,18,0,7,6,8,0
31,7,19,0,8,10,18,1
31,7,20,0,7,3,13,0
31,8,1,0,5,7,15,1
31,8,2,0,4,8,7,1
31,8,3,0,6,0,3,0
31,8,4,0,4,1,13,0
31,8,5,0,6,2,19,0
31,8,6,0,8,10,5,0
