"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","early1","early2","stamp","id"
"A39DNHD26OMN4Q","cs_wg_full_v1_real1","3GGAI1SQEVZOU5B0NVZZCAZCPEAMCM","normal","Memory","1","[]","1","26","0","6227","[""COFFIN"",""SHIVER"",""MONKEY"",""SCIENCE"",""LIQUID"",""BEGGAR"",""FORGERY"","""","""","""","""",""""]","[""15"",""1"",""7"",""3"",""3"",""10"",""14"","""","""","""","""",""""]","181000",,,"2018-06-06 23:43:50","18223"
"A20A7HSPBPQURF","cs_wg_full_v1_real1","3QAVNHZ3EM5GV8WH352T62UZPMWLAA","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","7","0","5669",,"fizzle","21000",,,"2018-06-07 16:28:09","18226"
"A1T8INOHNJDNOX","cs_wg_full_v1_real1","35LDD5557A56D3NOF8GX0TCKU3GMKS","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","30","0","34082","banquet",,"21000",,,"2018-06-07 16:28:50","18227"
"A3DKO4MPMCWZT","cs_wg_full_v1_real1","3CPLWGV3MO0SEPPXNC48NZN4OZFN90","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","16219","peacock",,"21000",,,"2018-06-07 16:29:26","18228"
"A2VNR6984SDFGQ","cs_wg_full_v1_real1","36ZN444YTRZ37BICSLAYFHMCXZ6IOS","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","25400","basket",,"21000",,,"2018-06-07 16:31:04","18229"
"A20A7HSPBPQURF","cs_wg_full_v1_real1","3QAVNHZ3EM5GV8WH352T62UZPMWLAA","normal","Memory","1","[]","1","30","1","7846","[""peacock"",""coffin"",""pillar"",""spiral"",""celery"",""smoker"",""fireman"","""","""","""","""",""""]","[""6"",""15"",""1"",""4"",""14"",""7"",""3"","""","""","""","""",""""]","181000",,,"2018-06-07 16:31:20","18230"
"AI16MTKPZNZXL","cs_wg_full_v1_real1","392CY0QWG1SZ3I8U91VP1JG7G87I4J","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","24579","bullet
",,"21000",,,"2018-06-07 16:32:04","18231"
"A1T8INOHNJDNOX","cs_wg_full_v1_real1","35LDD5557A56D3NOF8GX0TCKU3GMKS","reversed","Memory","1","[]","1","30","1","45710","[""demon"",""banquet"",""dagger"",""science"",""almond"","""","""","""","""","""","""",""""]","[""3"",""3"",""3"",""3"",""3"","""","""","""","""","""","""",""""]","181000",,,"2018-06-07 16:32:38","18232"
"A3DKO4MPMCWZT","cs_wg_full_v1_real1","3CPLWGV3MO0SEPPXNC48NZN4OZFN90","normal","Memory","1","[]","1","30","1","21357","[""flight"",""coffee"",""friend"",""javelin"",""peacock"",""summer"",""magnet"",""bikini"",""chicken"",""trivia"","""",""""]","[""10"",""15"",""14"",""1"",""6"",""3"",""3"",""6"",""7"",""1"","""",""""]","181000",,,"2018-06-07 16:32:51","18233"
"A2NWE1P2HMDELQ","cs_wg_full_v1_real1","3MYYFCXHJ38L7R2ZJDVMG73R1VF4GD","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","34440","SUNBURN",,"21000",,,"2018-06-07 16:33:45","18234"
"A33NK36A94Y75Y","cs_wg_full_v1_real1","3T111IHZ5ERDTNHPGJLPWJSEPW3R9R","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","27958","trivia",,"21000",,,"2018-06-07 16:34:03","18235"
"A2VNR6984SDFGQ","cs_wg_full_v1_real1","36ZN444YTRZ37BICSLAYFHMCXZ6IOS","normal","Memory","1","[]","1","30","1","35558","[""royalty"",""parent"",""basket"",""heaven"","""","""","""","""","""","""","""",""""]","[""12"",""5"",""11"",""22"","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-07 16:34:42","18236"
"A3EDDSTPCED8I9","cs_wg_full_v1_real1","33L7PJKHCGZQVXB7FGK6W2YLTBIT8H","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","14549","liquid",,"21000",,,"2018-06-07 16:35:39","18237"
"AI16MTKPZNZXL","cs_wg_full_v1_real1","392CY0QWG1SZ3I8U91VP1JG7G87I4J","reversed","Memory","1","[]","1","30","1","23192","[""bullet"",""blanket"",""dragon"",""muffin"",""priest"",""silver"",""spiral"",""casino"","""","""","""",""""]","[""15"",""9"",""6"",""1"",""2"",""15\n"",""12"",""10"","""","""","""",""""]","181000",,,"2018-06-07 16:35:58","18238"
"A3HHWIXEB86LL3","cs_wg_full_v1_real1","3KYQYYSHYV8MZ02Q079NOK6Z5UYDOL","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","24027","balcony
","javelin
bucket
balcony","21000",,,"2018-06-07 16:36:03","18239"
"A3OJJV8SS23LZK","cs_wg_full_v1_real1","3O7L7BFSHEQHVK5NY772A5SYTX1IEP","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","24029","PENGUIN
PENGUIN",,"21000",,,"2018-06-07 16:36:37","18240"
"A2NWE1P2HMDELQ","cs_wg_full_v1_real1","3MYYFCXHJ38L7R2ZJDVMG73R1VF4GD","normal","Memory","1","[]","1","30","1","10292","[""SHIVER"",""CHIMNEY"",""SUNBURN"",""COFFEE"",""CELERY"",""BUDGET"",""PEACOCK"",""ANIMAL"",""CHORUS"",""SHARPEN"","""",""""]","[""1"",""3"",""3"",""15"",""14"",""10"",""6"",""3"",""4"",""3"","""",""""]","181000",,,"2018-06-07 16:36:58","18241"
"A15C02GO8F3DOH","cs_wg_full_v1_real1","3HUTX6F6VUOZWQ4A3IP6S1FV83A2O2","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","49672","priest",,"21000",,,"2018-06-07 16:37:21","18242"
"A1C8FN01981A69","cs_wg_full_v1_real1","3JW0YLFXRTHTDFBJ8O5NX286FC3WWP","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","35363","PICTURE",,"21000",,,"2018-06-07 16:37:27","18243"
"A1OFDSW46O37UT","cs_wg_full_v1_real1","3QAPZX2QN4EET9CR1XNV20JDA0V20D","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","25304","ROYALTY","ROYALTY","21000",,,"2018-06-07 16:37:43","18244"
"A20LZN9TNA6VPB","cs_wg_full_v1_real1","3KWTYT08704JP2K089BCYREDX8VL54","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","25088","peanut",,"21000",,,"2018-06-07 16:38:08","18245"
"A33NK36A94Y75Y","cs_wg_full_v1_real1","3T111IHZ5ERDTNHPGJLPWJSEPW3R9R","normal","Memory","1","[]","1","30","1","66511","[""pumpkin"",""chorus"",""javelin"",""firefly"",""flight"",""friend"",""science"",""animal"",""balcony"",""addict"",""trivia"",""""]","[""7"",""4"",""1"",""14"",""10"",""15"",""3"",""3"",""7"",""6"",""1"",""""]","181000",,,"2018-06-07 16:38:13","18246"
"A1RK0C8N3ABXFY","cs_wg_full_v1_real1","3Z4XG4ZF48SXCEKRKQL3L5JR676X84","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","36858","firefly",,"21000",,,"2018-06-07 16:39:04","18247"
"A2ZN22LGBA05L1","cs_wg_full_v1_real1","374TNBHA8BWSINAXBGO5QAB02JMYQM","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","37334","TRIVIA",,"21000",,,"2018-06-07 16:39:05","18248"
"A3EDDSTPCED8I9","cs_wg_full_v1_real1","33L7PJKHCGZQVXB7FGK6W2YLTBIT8H","normal","Memory","1","[]","1","30","1","32626","[""bikini"",""walrus"",""demon"",""coffee"",""battery"",""javelin"",""shiver"",""flight"",""peacock"",""liquid"","""",""""]","[""6"",""4"",""3"",""15"",""14"",""1"",""1"",""10"",""6"","""","""",""""]","181000",,,"2018-06-07 16:39:15","18249"
"A2SUSP7BO7ZCPM","cs_wg_full_v1_real1","3DHE4R9OCWCB4DNCFZCYNS6THHIG2S","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","36796",,"baboon","21000",,,"2018-06-07 16:39:16","18250"
"A3MJKY3JO8SMHV","cs_wg_full_v1_real1","3EFVCAY5L3AWHUF23M62UWBCV9RJ82","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","20922","Sunburn",,"21000",,,"2018-06-07 16:39:27","18251"
"ATPAMEYV22WR9","cs_wg_full_v1_real1","3X87C8JFV6CVM1YOCAWG8ONZLYQQS0","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","23758","PRIEST","CHURCH","21000",,,"2018-06-07 16:39:27","18252"
"APHF6Z7738OYK","cs_wg_full_v1_real1","39GAF6DQWR1NXPVBLQB6IAZYCQT1VM","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","30454","abdome","abdomen","21000",,,"2018-06-07 16:39:28","18253"
"A21Y7K669KM1PR","cs_wg_full_v1_real1","3QHK8ZVMIMJLEI199J2P1DE574HLB5","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","26083","summer",,"21000",,,"2018-06-07 16:39:46","18254"
"A3HHWIXEB86LL3","cs_wg_full_v1_real1","3KYQYYSHYV8MZ02Q079NOK6Z5UYDOL","normal","Memory","1","[]","1","30","1","41739","[""waffle"",""forgery"",""bucket"",""balcony"",""addict"",""javelin"",""chorus"",""jungle"",""costume"","""","""",""""]","[""15"",""14"",""7"",""6"",""6"",""1"",""4"",""10"",""3"","""","""",""""]","181000",,,"2018-06-07 16:39:48","18255"
"A3OJJV8SS23LZK","cs_wg_full_v1_real1","3O7L7BFSHEQHVK5NY772A5SYTX1IEP","reversed","Memory","1","[]","1","30","1","16477","[""FIREFLY"",""CELERY"",""DAGGER"",""SMOKER"",""BIKINI"",""CHURCH"",""PENGUIN"",""ANIMAL"",""PILLAR"",""HEAVEN"",""BALCONY"",""CHIMNEY""]","[""1"",""2"",""6"",""9"",""10"",""12"",""13"",""13"",""15"",""15"",""10"",""13""]","181000",,,"2018-06-07 16:39:56","18256"
"ATXY4CAGV87ZL","cs_wg_full_v1_real1","3IJXV6UZ1XK64OASKDR29CRH8MQIR1","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","38450","sunburn",,"21000",,,"2018-06-07 16:40:03","18257"
"A3PV3QBXXQ7ASS","cs_wg_full_v1_real1","37FMASSAYCSJOHT3OG5C9XMDQ0NIBO","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","45786",,,"21000",,,"2018-06-07 16:40:24","18258"
"A3CCYU8Z73AQUI","cs_wg_full_v1_real1","3U84XHCDICELY8X495JB1EJXCL8Z4W","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","31289",,,"21000",,,"2018-06-07 16:40:41","18259"
"A28U1GCCY9R6O4","cs_wg_full_v1_real1","3DUZQ9U6SMPNR9U5Y9QQEBM72Q5VSZ","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","40606","Bagpipe",,"21000",,,"2018-06-07 16:40:44","18260"
"A1C8FN01981A69","cs_wg_full_v1_real1","3JW0YLFXRTHTDFBJ8O5NX286FC3WWP","normal","Memory","1","[]","1","30","1","24714","[""PICTURE"",""HEAVEN"",""CAMERA"",""GIRAFFE"",""CRICKET"",""BUDGET"",""ROYALTY"","""","""","""","""",""""]","[""6"",""1"",""14"",""15"",""7"",""6"",""1"","""","""","""","""",""""]","181000",,,"2018-06-07 16:40:55","18261"
"A2T5UVJCDX3C5","cs_wg_full_v1_real1","3G2UL9A02DFGTLVC9YK77SACYJ276Y","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","35665","monkey",,"21000",,,"2018-06-07 16:40:57","18262"
"A1OFDSW46O37UT","cs_wg_full_v1_real1","3QAPZX2QN4EET9CR1XNV20JDA0V20D","normal","Memory","1","[]","1","30","1","15391","[""ROYALTY"",""BIKINI"",""GIRAFFE"",""PRIEST"",""SCIENCE"",""BEAVER"",""CHORUS"",""PICTURE"",""BALCONY"","""","""",""""]","[""1"",""6"",""15"",""14"",""3"",""1"",""6"",""3"",""4"","""","""",""""]","181000",,,"2018-06-07 16:41:01","18263"
"A2V5E94MHIR821","cs_wg_full_v1_real1","3AAJC4I4FGTB1QGPCC6F7G8GUIYJZ7","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","46000","javelin",,"21000",,,"2018-06-07 16:41:14","18264"
"A15C02GO8F3DOH","cs_wg_full_v1_real1","3HUTX6F6VUOZWQ4A3IP6S1FV83A2O2","normal","Memory","1","[]","1","30","1","52692","[""royalty"",""priest"",""giraffe"",""barrel"",""summer"","""","""","""","""","""","""",""""]","[""1"",""14"",""15"",""7"",""3"","""","""","""","""","""","""",""""]","181000",,,"2018-06-07 16:41:16","18265"
"A4T50ODN6SGNR","cs_wg_full_v1_real1","3GFK2QRXX9IZ0WWZCNIE72VTVFZW58","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","48226","baboon",,"21000",,,"2018-06-07 16:41:22","18266"
"A20LZN9TNA6VPB","cs_wg_full_v1_real1","3KWTYT08704JP2K089BCYREDX8VL54","reversed","Memory","1","[]","1","30","1","22304","[""firefly"",""picture"",""walrus"",""animal"",""peanut"",""goggles"",""throne"",""heaven"",""battery"",""domino"",""jacket"",""tongue""]","[""1"",""13"",""12"",""13"",""13"",""15"",""10"",""15"",""2"",""10"",""9"",""6""]","181000",,,"2018-06-07 16:41:34","18267"
"AGZDDOLRSI105","cs_wg_full_v1_real1","3RYC5T2D73UYLAXWX8HMI9STU0LPRK","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","33287","liquid",,"21000",,,"2018-06-07 16:41:36","18268"
"A2RHE12CJSKCRE","cs_wg_full_v1_real1","3EA3QWIZ4IWJK3NKO2WX9RSZW7NTIP","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","56059","Peanut",,"21000",,,"2018-06-07 16:42:24","18269"
"A1RK0C8N3ABXFY","cs_wg_full_v1_real1","3Z4XG4ZF48SXCEKRKQL3L5JR676X84","normal","Memory","1","[]","1","30","1","36236","[""firefly"",""tennis"",""flight"",""battery"",""baboon"",""monkey"",""goggles"",""abdomen"",""casino"",""beaver"","""",""""]","[""15"",""3"",""10"",""14"",""6"",""7"",""1"",""3"",""6"",""1"","""",""""]","181000",,,"2018-06-07 16:42:44","18270"
"A1NTIA4C6JCYTX","cs_wg_full_v1_real1","3IFS6Q0HJIKI53A5Z2R7ZMWDUOCISS","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","19563","walrus",,"21000",,,"2018-06-07 16:42:49","18271"
"AOZXNHOPQ9PDN","cs_wg_full_v1_real1","3GD6L00D3SY472127YAFVEGLLXH1M5","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","43881","silv","silver","21000",,,"2018-06-07 16:42:51","18272"
"AYXUD1M6PC1O4","cs_wg_full_v1_real1","33SA9F9TRXVZWFPSNOBHBW1688YWE9","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","26837","bullet",,"21000",,,"2018-06-07 16:42:54","18273"
"A3MJKY3JO8SMHV","cs_wg_full_v1_real1","3EFVCAY5L3AWHUF23M62UWBCV9RJ82","normal","Memory","1","[]","1","30","1","25594","[""Sunburn"",""Peanut"",""Almond"",""Church"",""Traffic"",""Javelin"",""Battery"","""","""","""","""",""""]","[""3"",""3"",""13"",""1"",""14"",""1"",""15"","""","""","""","""",""""]","181000",,,"2018-06-07 16:42:55","18274"
"APHF6Z7738OYK","cs_wg_full_v1_real1","39GAF6DQWR1NXPVBLQB6IAZYCQT1VM","reversed","Memory","1","[]","1","30","1","24628","[""coffin"",""forgery"",""flight"",""barrel"",""abdomen"",""silver"",""goggles"",""tennis"",""penguine"",""chicken"","""",""""]","[""1"",""2"",""6"",""12"",""13"",""15"",""11"",""15"","""",""6"","""",""""]","181000",,,"2018-06-07 16:42:56","18275"
"A2SUSP7BO7ZCPM","cs_wg_full_v1_real1","3DHE4R9OCWCB4DNCFZCYNS6THHIG2S","normal","Memory","1","[]","1","30","1","36803","[""baboon"",""firemen"",""basket"",""traffic"",""bakery"",""dollar"","""","""","""","""","""",""""]","[""7"",""3"",""6"",""15"",""14"",""1"","""","""","""","""","""",""""]","181000",,,"2018-06-07 16:42:56","18276"
"ATPAMEYV22WR9","cs_wg_full_v1_real1","3X87C8JFV6CVM1YOCAWG8ONZLYQQS0","reversed","Memory","1","[]","1","30","1","26630","[""CHURCH"",""PRIEST"",""GOGGLES"",""SHIVER"",""FLIGHT"",""PENGUIN"",""GIRAFFE"",""FACTORY"",""SUMMER"",""TENNIS"",""BAPTISM"",""""]","[""10"",""2"",""15"",""15"",""6"",""13"",""1"",""10"",""13"",""13"",""12"",""""]","181000",,,"2018-06-07 16:42:57","18277"
"A2ZN22LGBA05L1","cs_wg_full_v1_real1","374TNBHA8BWSINAXBGO5QAB02JMYQM","reversed","Memory","1","[]","1","30","1","44927","[""TRIVIA"",""GIRAFFE"",""JUNGLE"",""CHICKEN"",""BABOON"",""CHURCH"",""SPATULA"",""CHIMNEY"",""BAKERY"",""ABDOMEN"",""JAVELIN"",""BIKINI""]","[""15"",""1"",""6"",""9"",""10"",""12"",""13"",""13"",""2"",""12"",""15"",""9""]","181000",,,"2018-06-07 16:42:58","18278"
"A1L00PO1P8D6E3","cs_wg_full_v1_real1","3KOPY89HM83AGX9WR5B63F31FN0J3B","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","54472",,,"21000",,,"2018-06-07 16:43:04","18279"
"A9TGK24RHVMJ0","cs_wg_full_v1_real1","3QAPZX2QN4EET9CR1XNV20JDA0U02A","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","73471","ROYALTY",,"21000",,,"2018-06-07 16:43:06","18280"
"A21Y7K669KM1PR","cs_wg_full_v1_real1","3QHK8ZVMIMJLEI199J2P1DE574HLB5","reversed","Memory","1","[]","1","30","1","24773","[""silver"",""javelin"",""basket"",""friend"",""firefly"",""summer"",""dragon"",""bikini"",""spiral"",""kidney"","""",""""]","[""15"",""15"",""9"",""2"",""1"",""13"",""6"",""10"",""12"",""13"","""",""""]","181000",,,"2018-06-07 16:43:14","18281"
"ATXY4CAGV87ZL","cs_wg_full_v1_real1","3IJXV6UZ1XK64OASKDR29CRH8MQIR1","reversed","Memory","1","[]","1","30","1","28889","[""heaven"",""javelin"",""sunburn"",""giraffe"",""friend"",""peacock"",""bikini"",""kidney"",""jungle"",""hermit"",""smoker"",""""]","[""15"",""15"",""13"",""1"",""2"",""10"",""10"",""13"",""6"",""13"",""9"",""""]","181000",,,"2018-06-07 16:43:35","18282"
"A2UYZFH5VT5R3H","cs_wg_full_v1_real1","3XLBSAQ9Z4DIHVFNB3HI4Q373NYZ7G","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","60749","peacock",,"21000",,,"2018-06-07 16:43:41","18283"
"A3PV3QBXXQ7ASS","cs_wg_full_v1_real1","37FMASSAYCSJOHT3OG5C9XMDQ0NIBO","reversed","Memory","1","[]","1","30","1","20622","[""pumpkin"",""beaver"","""",""spatula"",""science"",""budget"",""waffle"",""celery"",""abdomen"",""addict"",""throne"",""""]","[""9"",""15"","""",""13"",""13"",""6"",""1"",""2"",""13"",""10"",""10"",""""]","181000",,,"2018-06-07 16:43:47","18284"
"no","cs_wg_full_v1_real1","3LEP4MGT3G12G6DHW241I060YVGDBI","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","7","0","4770","ALAMOND","EARDRUM","21000",,,"2018-06-07 16:43:49","18285"
"A3CCYU8Z73AQUI","cs_wg_full_v1_real1","3U84XHCDICELY8X495JB1EJXCL8Z4W","reversed","Memory","1","[]","1","30","1","34970","[""casino"",""bullet"",""coffee"",""throne"",""costume"",""pickle"",""spiral"",""camera"",""animal"",""chimney"",""shiver"",""budget""]","[""10"",""15"",""1"",""10"",""12"",""9"",""12"",""6"",""13"",""13"",""15"",""6""]","181000",,,"2018-06-07 16:44:20","18286"
"A15PHL4MXNUMJ5","cs_wg_full_v1_real1","3ERET4BTVMAR6J4UQZCSV760U4DK9V","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","56248","ABDOMEN","ROYALTY
DRAGON
ABDOMEN","21000",,,"2018-06-07 16:44:21","18287"
"ARH1Y41EO392Q","cs_wg_full_v1_real1","36WLNQG78ZB78CRHSXFLOIOLY7GEBB","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","14429","CANVAS",,"21000",,,"2018-06-07 16:44:21","18288"
"A2T5UVJCDX3C5","cs_wg_full_v1_real1","3G2UL9A02DFGTLVC9YK77SACYJ276Y","normal","Memory","1","[]","1","30","1","29955","[""monkey"",""animal"",""firefly"",""camera"",""tongue"",""addict"",""peacock"",""javelin"","""","""","""",""""]","[""7"",""3"",""15"",""14"",""10"",""6"",""6"",""1"","""","""","""",""""]","181000",,,"2018-06-07 16:44:30","18289"
"A28U1GCCY9R6O4","cs_wg_full_v1_real1","3DUZQ9U6SMPNR9U5Y9QQEBM72Q5VSZ","reversed","Memory","1","[]","1","30","1","51261","[""Parent"",""Canvas"",""Bagpipe"",""Demon"",""Cabinet"",""Traffic"",""picture"","""","""","""","""",""""]","[""5"",""22"",""9"",""13"",""14"",""6"",""21"","""","""","""","""",""""]","181000",,,"2018-06-07 16:44:38","18290"
"A32F1VBMF1ZLGO","cs_wg_full_v1_real1","3Q5ZZ9ZEVOGOAV0HEK28TMS7D8X583","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","24529","javelin",,"21000",,,"2018-06-07 16:44:41","18291"
"A3G6A476XM1179","cs_wg_full_v1_real1","3WI0P0II61TPWDU6SZQRIFB4GHIRD8","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","1","0","9801","fizzle",,"21000",,,"2018-06-07 16:44:51","18292"
"A187TVQ98O0FN2","cs_wg_full_v1_real1","3PXX5PX6LXZ4IZA5CSDZSZYUDSJABD","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","35705",,"factory, casino","21000",,,"2018-06-07 16:44:58","18293"
"AGZDDOLRSI105","cs_wg_full_v1_real1","3RYC5T2D73UYLAXWX8HMI9STU0LPRK","normal","Memory","1","[]","1","30","1","22623","[""balcony"",""cricket"",""bagpipe"",""liquid"",""demon"",""dollar"",""shiver"",""traffic"",""parent"",""jungle"",""science"",""""]","[""6"",""7"",""6"",""3"",""3"",""1"",""1"",""15"",""14"",""10"",""3"",""""]","181000",,,"2018-06-07 16:45:02","18294"
"A2V5E94MHIR821","cs_wg_full_v1_real1","3AAJC4I4FGTB1QGPCC6F7G8GUIYJZ7","normal","Memory","1","[]","1","30","1","55011","[""muffin"",""bakery"",""domino"",""monkey"",""javelin"",""shiver"",""eardrum"",""cabinet"",""costume"",""fireman"",""throne"",""""]","[""15"",""14"",""6"",""7"",""1"",""1"",""4"",""3"",""3"",""3"",""6"",""""]","181000",,,"2018-06-07 16:45:12","18295"
"A4T50ODN6SGNR","cs_wg_full_v1_real1","3GFK2QRXX9IZ0WWZCNIE72VTVFZW58","normal","Memory","1","[]","1","30","1","82708","[""royalty"",""canvas"",""science"",""sunburn"",""fireman"",""carrot"",""baboon"",""bagpipe"",""jacket"",""beggar"",""bakery"",""traffic""]","[""1"",""1"",""3"",""3"",""3"",""4"",""6"",""6"",""7"",""10"",""14"",""15""]","181000",,,"2018-06-07 16:45:47","18296"
"A2RHE12CJSKCRE","cs_wg_full_v1_real1","3EA3QWIZ4IWJK3NKO2WX9RSZW7NTIP","reversed","Memory","1","[]","1","26","0","29122","[""barrell"",""pumpkin"",""picture"",""waffle"",""bagpipe"",""demon"",""peanut"","""","""","""","""",""""]","[""10"",""6"",""13"",""1"",""2"",""15"",""13"","""","""","""","""",""""]","181000",,,"2018-06-07 16:45:56","18297"
"A1NTIA4C6JCYTX","cs_wg_full_v1_real1","3IFS6Q0HJIKI53A5Z2R7ZMWDUOCISS","reversed","Memory","1","[]","1","30","1","17404","[""heaven"",""baboon"",""javelin"",""hermit"",""celery"",""coffee"",""science"",""picture"",""dragon"","""","""",""""]","[""15"",""10"",""15"",""10"",""2"",""1"",""13"",""13"",""6"","""","""",""""]","181000",,,"2018-06-07 16:46:10","18298"
"AYXUD1M6PC1O4","cs_wg_full_v1_real1","33SA9F9TRXVZWFPSNOBHBW1688YWE9","normal","Memory","1","[]","1","30","1","21375","[""Peacock"",""Bullet"",""Monkey"",""Waffle"",""Family"",""Parent"",""Casino"",""Trivia"",""Barrell"",""Banquet"",""Jungle"",""Hermit""]","[""15"",""10"",""11"",""6"",""9"",""5"",""9"",""22"",""5"",""21"",""7"",""""]","181000",,,"2018-06-07 16:46:19","18299"
"A1L00PO1P8D6E3","cs_wg_full_v1_real1","3KOPY89HM83AGX9WR5B63F31FN0J3B","reversed","Memory","1","[]","1","30","1","29199","[""Waffle"",""dollar"",""baboon"",""chorus"",""science"",""abdomen"","""","""","""","""","""",""""]","[""1"",""15"",""10"",""2"",""15"",""10"","""","""","""","""","""",""""]","181000",,,"2018-06-07 16:46:37","18300"
"A9TGK24RHVMJ0","cs_wg_full_v1_real1","3QAPZX2QN4EET9CR1XNV20JDA0U02A","reversed","Memory","1","[]","1","30","1","27898","[""ROYALTY"",""BEAVER"",""PARENT"",""TONGUE"",""SPONGE"",""FIREMAN"",""COFFEE"","""","""","""","""",""""]","[""15"",""15"",""2"",""6"",""13"",""13"",""1"","""","""","""","""",""""]","181000",,,"2018-06-07 16:46:37","18301"
"AOZXNHOPQ9PDN","cs_wg_full_v1_real1","3GD6L00D3SY472127YAFVEGLLXH1M5","normal","Memory","1","[]","1","30","1","52897","[""Bucket"",""Silver"",""giraffe"",""cabinet"",""sunburn"",""bullet"",""casino"",""celery"",""tongue"",""factory"","""",""""]","[""11"",""26"",""6"",""19"",""21"",""12"",""9"",""5"",""7"",""15"","""",""""]","181000",,,"2018-06-07 16:46:47","18302"
"no","cs_wg_full_v1_real1","3LEP4MGT3G12G6DHW241I060YVGDBI","reversed","Memory","1","[]","1","15","0","5215","[""EARDRUM"",""ALAMOND"",""BEGGAR"",""TRIVIA"",""ALAMOND"",""TRIVIA"",""BEGGAR"",""ALAMOND"",""EARDRUM"",""BEGGAR"",""EARDRUM"",""ALAMOND""]","[""15"",""10"",""6"",""1"",""10"",""6"",""5"",""10"",""10"",""5"",""10"",""15""]","181000",,,"2018-06-07 16:46:58","18303"
