Subj,Trial,Choice,MFval,MBval,MF_top,MB_top
54,4,17,0.2,1,1,1
54,5,25,-0.3,1,0,1
54,6,26,0,0.9,0,1
54,7,1,-0.3,1,0,1
54,8,30,0.5,0.9,1,1
54,9,17,0.2,1,1,1
54,10,19,0.5,0.9,1,1
54,11,11,0.5,1,1,1
54,12,10,-0.5,1,0,1
54,13,19,0.5,1,1,1
54,14,20,0.4,0.5,1,0
54,15,21,0.1,1,1,1
55,1,5,-0.4,0.8,0,1
55,2,19,-0.1,0.6,1,1
55,3,30,-0.3,0.7,0,1
55,4,24,-0.2,1,1,1
55,5,13,-0.2,0.8,0,1
55,6,25,-0.3,0.8,0,1
55,7,20,-0.2,0.5,1,1
55,8,27,-0.4,0.7,0,1
55,9,19,-0.1,0.8,1,1
55,10,26,0.2,0.9,1,1
55,11,11,-0.1,1,1,1
55,12,27,-0.4,0.7,0,1
55,13,7,0.4,0.9,1,1
55,14,8,-0.2,0.8,1,1
55,15,25,-0.3,0.9,0,1
56,1,17,0.3,1,1,1
56,2,17,0.3,0.7,1,1
56,3,14,0.1,0.8,1,1
56,4,4,0.5,1,1,1
56,5,25,-0.2,1,0,1
56,6,21,-0.4,0.9,0,1
56,7,29,-0.3,1,0,1
56,8,22,0.3,0.9,1,1
56,9,2,-0.2,1,0,1
56,10,25,-0.2,0.9,0,1
56,11,11,-0.4,1,0,1
56,12,18,0.2,0.8,1,1
56,13,9,-0.1,1,1,1
56,14,1,-0.5,1,0,1
56,15,16,0.2,1,1,1
57,1,14,-0.1,1,0,1
57,2,21,0.4,0.6,1,1
57,3,5,-0.4,0.6,0,1
57,4,12,0.2,0.8,1,1
57,5,18,-0.2,0.9,0,1
57,6,13,-0.5,1,0,1
57,7,14,-0.1,0.8,0,1
57,8,22,-0.1,0.9,1,1
57,9,21,0.4,0.2,1,0
57,10,25,-0.5,0.9,0,1
57,11,29,0.3,1,1,1
57,12,3,0.1,0.9,1,1
57,13,3,0.1,0.8,1,1
57,14,22,-0.1,0.7,1,1
57,15,21,0.4,1,1,1
58,1,13,0.1,1,1,1
58,2,17,-0.3,0.7,0,1
58,3,27,0.3,0.9,1,1
58,4,17,-0.3,1,0,1
58,5,2,0.1,0.8,1,1
58,6,10,-0.2,0.5,0,1
58,7,27,0.3,0.8,1,1
58,8,26,-0.4,0.8,0,1
58,9,19,-0.4,0.8,0,1
58,10,16,0.4,0.4,1,0
58,11,18,-0.4,0.9,0,1
58,12,12,0,0.7,0,1
58,13,9,0.5,1,1,1
58,14,29,0.2,0.6,1,1
58,15,22,0.5,0.3,1,0
59,1,13,-0.5,1,0,1
59,2,24,-0.3,0.3,0,0
59,3,15,-0.5,0.4,0,0
59,4,25,0.5,0.9,1,1
59,5,24,-0.3,0.7,0,1
59,6,26,0,0.9,1,1
59,7,8,0.4,0.8,1,1
59,8,25,0.5,0.9,1,1
59,9,7,-0.5,0.6,0,1
59,10,26,0,0.9,1,1
59,11,22,-0.4,0.9,0,1
59,12,27,-0.1,0.7,0,1
59,13,7,-0.5,0.9,0,1
59,14,3,0.4,0.4,1,0
59,15,22,-0.4,0.3,0,0
60,1,15,-0.5,0.9,0,1
60,2,1,-0.2,0.7,0,1
60,3,17,0.4,0.9,1,1
60,4,11,-0.1,0.9,0,1
60,5,29,-0.1,0.9,0,1
60,6,21,0.1,0.9,1,1
60,7,29,-0.1,1,0,1
60,8,22,-0.2,0.9,0,1
60,9,17,0.4,1,1,1
60,10,2,0.4,1,1,1
60,11,5,0,0.9,0,1
60,12,29,-0.1,0.8,0,1
60,13,19,0,1,0,1
60,14,1,-0.2,1,0,1
60,15,25,-0.5,0.9,0,1
61,1,9,-0.1,0.8,0,1
61,2,11,0.3,0.7,1,1
61,3,19,-0.3,0.8,0,1
61,4,17,-0.1,1,0,1
61,5,11,0.3,0.7,1,1
61,6,4,0.2,0.7,1,1
61,7,29,0.3,1,1,1
61,8,21,0.5,0.8,1,1
61,9,2,0.3,1,1,1
61,10,22,0.1,0.3,0,0
61,11,7,0.4,0.2,1,0
61,12,16,-0.1,0.7,0,1
61,13,12,0.4,0.9,1,1
61,14,19,-0.3,1,0,1
61,15,28,0.2,0.4,1,0
62,1,4,0.4,1,1,1
62,2,12,0.2,1,1,1
62,3,27,-0.1,0.9,0,1
62,4,24,-0.3,1,0,1
62,5,26,0.5,0.9,1,1
62,6,26,0.5,0.9,1,1
62,7,1,-0.4,1,0,1
62,8,5,-0.2,1,0,1
62,9,17,-0.1,1,0,1
62,10,25,0.2,0.9,1,1
62,11,29,-0.2,1,0,1
62,12,7,0,0.6,0,0
62,13,12,0.2,0.9,1,1
62,14,26,0.5,0.5,1,1
62,15,13,0.5,0.5,1,1
63,1,15,-0.3,0.9,0,1
63,2,20,0,0.9,1,1
63,3,11,-0.2,0.9,0,1
63,4,12,0.5,0.8,1,1
63,5,23,-0.1,0.9,0,1
63,6,1,-0.5,1,0,1
63,7,5,-0.2,1,0,1
63,8,18,0,0.8,1,1
63,9,2,-0.5,1,0,1
63,10,2,-0.5,1,0,1
63,11,29,-0.3,1,0,1
63,12,7,0,0.6,1,1
63,13,28,-0.2,0.9,0,1
63,14,14,0.4,0.7,1,1
63,15,14,0.4,0.9,1,1
64,1,8,0.5,1,1,1
64,2,3,0,0.9,0,1
64,3,18,0.4,0.9,1,1
64,4,11,0.1,0.9,1,1
64,5,9,0.4,0.9,1,1
64,6,20,-0.1,1,0,1
64,7,6,0.2,0.6,1,1
64,8,12,-0.2,1,0,1
64,9,2,0.3,1,1,1
64,10,13,0.4,0.8,1,1
64,11,12,-0.2,0.9,0,1
64,12,4,-0.1,1,0,1
64,13,9,0.4,1,1,1
64,14,1,-0.1,1,0,1
64,15,16,0.1,1,0,1
65,1,13,-0.4,1,0,1
65,2,20,-0.3,0.9,0,1
65,3,24,0,0.8,0,1
65,4,11,0.4,0.9,1,1
65,5,23,-0.2,0.9,0,1
65,6,25,0.1,0.8,1,1
65,7,27,0,0.8,1,1
65,8,25,0.1,0.9,1,1
65,9,12,0.2,0.9,1,1
65,10,25,0.1,0.9,1,1
65,11,11,0.4,1,1,1
65,12,29,-0.5,0.8,0,1
65,13,7,0.5,0.9,1,1
65,14,30,0.4,0.9,1,1
65,15,25,0.1,0.9,1,1
66,1,8,-0.5,1,0,1
66,2,8,-0.5,0.8,0,1
66,3,18,-0.3,0.9,0,1
66,4,11,0,0.9,1,1
66,5,9,-0.2,0.9,0,1
66,6,21,-0.5,0.9,0,1
66,7,27,0,0.8,1,1
66,8,12,-0.1,1,0,1
66,9,29,0.1,0.7,1,1
66,10,28,0.1,1,1,1
66,11,11,0,1,0,1
66,12,3,0,0.9,0,1
66,13,9,-0.2,1,0,1
66,14,19,0.3,1,1,1
66,15,24,-0.1,1,0,1
67,1,17,0.3,1,1,1
67,2,20,-0.4,0.9,0,1
67,3,27,-0.5,0.9,0,1
67,4,24,0.2,1,1,1
67,5,29,-0.3,0.9,0,1
67,6,8,-0.5,0.9,0,1
67,7,15,-0.1,0.9,1,1
67,8,25,-0.2,0.9,0,1
67,9,12,-0.1,0.9,0,1
67,10,11,0.2,0.9,1,1
67,11,14,-0.2,0.7,0,1
67,12,2,0,1,1,1
67,13,7,-0.4,0.9,0,1
67,14,8,-0.5,0.8,0,1
67,15,11,0.2,0.4,1,0
68,1,14,-0.1,1,0,1
68,2,20,0.4,0.9,1,1
68,3,18,0,0.9,0,1
68,4,20,0.4,1,1,1
68,5,25,0.4,1,1,1
68,6,1,0.2,1,1,1
68,7,5,-0.5,1,0,1
68,8,11,0.1,0.8,1,1
68,9,26,0.4,0.9,1,1
68,10,10,-0.5,0.9,0,1
68,11,11,0.1,1,1,1
68,12,10,-0.5,1,0,1
68,13,28,0.3,0.9,1,1
68,14,1,0.2,1,1,1
68,15,14,-0.1,0.9,0,1
69,1,9,0,0.8,0,1
69,2,8,-0.5,0.8,0,1
69,3,18,-0.2,0.9,0,1
69,4,24,-0.5,1,0,1
69,5,29,0.4,0.9,1,1
69,6,26,0.5,0.9,1,1
69,7,15,0.1,0.9,1,1
69,8,30,-0.1,0.9,0,1
69,9,12,0,0.9,1,1
69,10,25,0,0.9,1,1
69,11,18,-0.2,0.9,0,1
69,12,23,-0.2,0.8,0,1
69,13,20,0.2,0.8,1,1
69,14,1,0.1,1,1,1
69,15,17,0,0.9,1,1
70,1,28,-0.3,0.7,0,1
70,2,20,0.2,0.9,1,1
70,3,30,0.3,0.7,1,1
70,4,24,0.4,1,1,1
70,5,18,-0.4,0.9,0,1
70,6,21,0.5,0.9,1,1
70,7,13,0.5,0.6,1,1
70,8,25,0,0.9,1,1
70,9,26,0.4,0.9,1,1
70,10,26,0.4,0.9,1,1
70,11,11,0.3,1,1,1
70,12,4,-0.1,1,0,1
70,13,11,0.3,0.6,1,0
70,14,18,-0.4,0.8,0,1
70,15,25,0,0.9,0,1
71,1,28,0.4,0.7,1,1
71,2,17,0.4,0.7,1,1
71,3,7,-0.5,0.6,0,1
71,4,8,-0.4,0.7,0,1
71,5,23,-0.2,0.9,0,1
71,6,8,-0.4,0.9,0,1
71,7,11,0.2,0.3,1,0
71,8,26,-0.2,0.8,0,1
71,9,18,0.5,0.6,1,1
71,10,17,0.4,0.9,1,1
71,11,5,-0.4,0.9,0,1
71,12,2,-0.2,1,0,1
71,13,5,-0.4,0.9,0,1
71,14,19,-0.4,1,0,1
71,15,3,0.3,0.9,1,1
72,1,4,-0.3,1,0,1
72,2,11,-0.3,0.7,0,1
72,3,25,0.4,0.7,1,1
72,4,30,-0.2,0.3,0,1
72,5,25,0.4,1,1,1
72,6,22,-0.4,0.8,0,1
72,7,27,-0.3,0.8,0,1
72,8,22,-0.4,0.9,0,1
72,9,22,-0.4,0.6,0,1
72,10,25,0.4,0.9,1,1
72,11,22,-0.4,0.9,0,1
72,12,4,-0.3,1,0,1
72,13,24,-0.1,0.8,1,1
72,14,1,-0.3,1,0,1
72,15,21,-0.1,1,1,1
73,1,17,-0.5,1,0,1
73,2,29,0.4,0.7,1,1
73,3,24,-0.5,0.8,0,1
73,4,24,-0.5,1,0,1
73,5,29,0.4,0.9,1,1
73,6,20,-0.5,1,0,1
73,7,29,0.4,1,1,1
73,8,11,0.2,0.8,1,1
73,9,2,-0.5,1,0,1
73,10,19,-0.4,0.9,0,1
73,11,14,0,0.7,1,1
73,12,23,0.1,0.8,1,1
73,13,19,-0.4,1,0,1
73,14,22,-0.2,0.7,0,1
73,15,21,0.1,1,1,1
74,1,13,0.4,1,1,1
74,2,20,-0.1,0.9,0,1
74,3,11,0,0.9,0,1
74,4,24,0.5,1,1,1
74,5,12,0.2,0.9,1,1
74,6,13,0.4,1,1,1
74,7,29,0.4,1,1,1
74,8,25,-0.2,0.9,0,1
74,9,2,0.2,1,1,1
74,10,19,0.3,0.9,1,1
74,11,11,0,1,0,1
74,12,2,0.2,1,1,1
74,13,5,0.1,0.9,0,1
74,14,18,0.4,0.8,1,1
74,15,14,-0.5,0.9,0,1
75,1,13,0.4,1,1,1
75,2,20,-0.1,0.9,0,1
75,3,18,0.3,0.9,1,1
75,4,24,0,1,1,1
75,5,25,-0.1,1,1,1
75,6,4,-0.3,0.7,0,1
75,7,5,-0.5,1,0,1
75,8,12,0.3,1,1,1
75,9,2,0.1,1,1,1
75,10,17,0.2,0.9,1,1
75,11,11,0.2,1,1,1
75,12,2,0.1,1,1,1
75,13,9,0.1,1,1,1
75,14,30,-0.3,0.9,0,1
75,15,16,-0.5,1,0,1
76,1,4,0.3,1,1,1
76,2,12,0.2,1,1,1
76,3,18,0.4,0.9,1,1
76,4,24,0.3,1,1,1
76,5,25,-0.2,1,0,1
76,6,1,-0.2,1,0,1
76,7,1,-0.2,1,0,1
76,8,22,0.4,0.9,1,1
76,9,26,0.1,0.9,1,1
76,10,2,-0.2,1,0,1
76,11,11,0.5,1,1,1
76,12,2,-0.2,1,0,1
76,13,7,-0.1,0.9,0,1
76,14,19,0.3,1,1,1
76,15,24,0.3,1,1,1
77,1,8,0.5,1,1,1
77,2,8,0.5,0.8,1,1
77,3,11,0.1,0.9,0,1
77,4,24,-0.4,1,0,1
77,5,25,-0.2,1,0,1
77,6,1,-0.4,1,0,1
77,7,5,0.3,1,1,1
77,8,12,0.5,1,1,1
77,9,26,-0.2,0.9,0,1
77,10,10,-0.2,0.9,0,1
77,11,24,-0.4,0.9,0,1
77,12,4,0.4,1,1,1
77,13,13,0,0.9,0,1
77,14,19,0.1,1,0,1
77,15,3,-0.4,0.9,0,1
78,1,6,-0.5,0.5,0,0
78,2,12,0.1,1,1,1
78,3,11,-0.2,0.9,0,1
78,4,17,0.5,1,1,1
78,5,25,0.3,1,1,1
78,6,20,-0.1,1,0,1
78,7,15,0.5,0.9,1,1
78,8,12,0.1,1,1,1
78,9,12,0.1,0.9,1,1
78,10,19,-0.4,0.9,0,1
78,11,3,-0.3,0.9,0,1
78,12,10,-0.2,1,0,1
78,13,12,0.1,0.9,1,1
78,14,1,0.1,1,1,1
78,15,25,0.3,0.9,1,1
79,1,12,0.4,0.8,1,1
79,2,22,0.4,0.8,1,1
79,3,17,-0.2,0.9,0,1
79,4,23,0.1,0.7,1,1
79,5,26,0.4,0.9,1,1
79,6,26,0.4,0.9,1,1
79,7,14,-0.4,0.8,0,1
79,8,12,0.4,1,1,1
79,9,17,-0.2,1,0,1
79,10,2,-0.3,1,0,1
79,11,22,0.4,0.9,1,1
79,12,10,0.2,1,1,1
79,13,12,0.4,0.9,1,1
79,14,8,0,0.8,0,1
79,15,24,-0.5,1,0,1
80,1,13,-0.2,1,0,1
80,2,3,-0.2,0.9,0,1
80,3,18,-0.4,0.9,0,1
80,4,4,-0.1,1,0,1
80,5,25,0.4,1,1,1
80,6,25,0.4,0.8,1,1
80,7,29,0.5,1,1,1
80,8,19,-0.1,0.6,0,1
80,9,19,-0.1,0.8,0,1
80,10,11,-0.5,0.9,0,1
80,11,22,0.5,0.9,1,1
80,12,10,0.5,1,1,1
80,13,9,0.5,1,1,1
80,14,30,-0.4,0.9,0,1
80,15,25,0.4,0.9,1,1
81,1,14,0.5,1,1,1
81,2,20,0.3,0.9,1,1
81,3,17,0.4,0.9,1,1
81,4,26,0.1,0.6,0,1
81,5,9,0.4,0.9,1,1
81,6,1,-0.2,1,0,1
81,7,6,-0.4,0.6,0,1
81,8,30,-0.5,0.9,0,1
81,9,26,0.1,0.9,1,1
81,10,2,-0.3,1,0,1
81,11,11,0.5,1,1,1
81,12,29,0.3,0.8,1,1
81,13,12,-0.1,0.9,0,1
81,14,19,-0.5,1,0,1
81,15,17,0.4,0.9,1,1
82,1,13,0.1,1,1,1
82,2,12,0.1,1,1,1
82,3,18,0.4,0.9,1,1
82,4,13,0.1,0.8,1,1
82,5,13,0.1,0.8,1,1
82,6,20,-0.2,1,0,1
82,7,5,-0.5,1,0,1
82,8,5,-0.5,1,0,1
82,9,2,0,1,0,1
82,10,2,0,1,1,1
82,11,29,-0.5,1,0,1
82,12,2,0,1,0,1
82,13,19,-0.3,1,0,1
82,14,8,0.1,0.8,1,1
82,15,24,-0.3,1,0,1
83,1,4,0.3,1,1,1
83,2,3,-0.2,0.9,0,1
83,3,11,-0.1,0.9,0,1
83,4,17,0,1,0,1
83,5,23,0,0.9,0,1
83,6,13,-0.4,1,0,1
83,7,1,-0.3,1,0,1
83,8,30,0,0.9,0,1
83,9,19,-0.5,0.8,0,1
83,10,2,0.1,1,1,1
83,11,14,0.2,0.7,1,1
83,12,23,0,0.8,1,1
83,13,13,-0.4,0.9,0,1
83,14,19,-0.5,1,0,1
83,15,14,0.2,0.9,1,1
84,1,14,-0.4,1,0,1
84,2,22,-0.4,0.8,0,1
84,3,11,-0.3,0.9,0,1
84,4,17,0.5,1,1,1
84,5,23,0.4,0.9,1,1
84,6,1,0.1,1,1,1
84,7,8,-0.5,0.8,0,1
84,8,22,-0.4,0.9,0,1
84,9,17,0.5,1,1,1
84,10,28,0.5,1,1,1
84,11,29,0.1,1,1,1
84,12,24,0.4,0.7,1,1
84,13,9,0.2,1,1,1
84,14,1,0.1,1,1,1
84,15,3,-0.3,0.9,0,1
85,1,14,-0.2,1,0,1
85,2,3,-0.2,0.9,1,1
85,3,18,0.1,0.9,1,1
85,4,11,0.2,0.9,1,1
85,5,23,-0.2,0.9,0,1
85,6,8,0.5,0.9,1,1
85,7,27,0.1,0.8,1,1
85,8,12,-0.3,1,0,1
85,9,2,-0.5,1,0,1
85,10,11,0.2,0.9,1,1
85,11,3,-0.2,0.9,1,1
85,12,4,-0.3,1,0,1
85,13,19,0.4,1,1,1
85,14,19,0.4,1,1,1
85,15,8,0.5,0.6,1,1
86,1,14,-0.1,1,0,1
86,2,20,-0.4,0.9,0,1
86,3,25,0.5,0.7,1,1
86,4,20,-0.4,1,0,1
86,5,12,-0.2,0.9,0,1
86,6,1,-0.3,1,0,1
86,7,8,-0.3,0.8,0,1
86,8,12,-0.2,1,0,1
86,9,2,0.3,1,1,1
86,10,19,0.2,0.9,1,1
86,11,29,0.5,1,1,1
86,12,10,-0.4,1,0,1
86,13,5,0.3,0.9,1,1
86,14,8,-0.3,0.8,0,1
86,15,24,0.4,1,1,1
87,1,28,0.3,0.7,1,1
87,2,20,0.2,0.9,1,1
87,3,17,0.3,0.9,1,1
87,4,17,0.3,1,1,1
87,5,25,0.5,1,1,1
87,6,20,0.2,1,1,1
87,7,1,-0.2,1,0,1
87,8,22,0.1,0.9,1,1
87,9,2,-0.3,1,0,1
87,10,11,-0.1,0.9,0,1
87,11,27,-0.4,0.8,0,1
87,12,23,0.3,0.8,1,1
87,13,7,0.4,0.9,1,1
87,14,29,-0.2,0.6,0,1
87,15,17,0.3,0.9,1,1
88,1,15,0.3,0.9,1,1
88,2,12,-0.1,1,0,1
88,3,17,-0.2,0.9,0,1
88,4,17,-0.2,1,0,1
88,5,29,0.2,0.9,1,1
88,6,13,-0.1,1,0,1
88,7,5,0.1,1,1,1
88,8,30,0.1,0.9,1,1
88,9,2,0.3,1,1,1
88,10,2,0.3,1,1,1
88,11,11,0.3,1,1,1
88,12,4,-0.4,1,0,1
88,13,5,0.1,0.9,1,1
88,14,1,0,1,1,1
88,15,21,-0.4,1,0,1
89,1,2,0,0.6,1,1
89,2,2,0,0.6,1,1
89,3,23,0.2,0.2,1,0
89,4,19,0.4,0.3,1,1
89,5,8,0.5,0.6,1,0
89,6,7,-0.3,0.5,0,1
89,7,29,0,1,1,1
89,8,14,-0.4,0.6,0,1
89,9,25,-0.5,0.6,0,1
89,10,17,0.4,0.9,1,1
89,11,22,0.5,0.9,1,1
89,12,24,-0.2,0.7,0,1
89,13,10,0.5,0.3,1,0
89,14,27,-0.4,0.5,0,0
89,15,27,-0.4,0.4,0,1
90,1,8,0,1,0,1
90,2,3,-0.1,0.9,0,1
90,3,18,-0.5,0.9,0,1
90,4,4,0.1,1,1,1
90,5,29,-0.4,0.9,0,1
90,6,1,-0.1,1,0,1
90,7,29,-0.4,1,0,1
90,8,18,-0.5,0.8,0,1
90,9,2,0.5,1,1,1
90,10,29,-0.4,0.9,0,1
90,11,11,0.1,1,1,1
90,12,10,0.3,1,1,1
90,13,20,-0.4,0.8,0,1
90,14,1,-0.1,1,0,1
90,15,24,-0.2,1,0,1
91,1,5,0.1,0.8,1,1
91,2,29,-0.5,0.7,0,1
91,3,11,0.1,0.9,1,1
91,4,24,-0.2,1,0,1
91,5,25,0,1,1,1
91,6,26,0.5,0.9,1,1
91,7,9,0.2,0.8,1,1
91,8,30,0.4,0.9,1,1
91,9,6,0.5,0.6,1,1
91,10,2,0.2,1,1,1
91,11,3,0.3,0.9,1,1
91,12,8,0,0.7,1,1
91,13,19,0.4,1,1,1
91,14,22,0.4,0.7,1,1
91,15,16,-0.4,1,0,1
92,1,4,-0.2,1,0,1
92,2,14,0,0.7,1,1
92,3,27,0.4,0.9,1,1
92,4,17,0,1,1,1
92,5,26,-0.5,0.9,0,1
92,6,1,0.5,1,1,1
92,7,5,-0.4,1,0,1
92,8,21,0.5,0.8,1,1
92,9,12,0.3,0.9,1,1
92,10,2,0.4,1,1,1
92,11,6,0,0.7,0,1
92,12,8,-0.3,0.7,0,1
92,13,19,0,1,1,1
92,14,30,0.4,0.9,1,1
92,15,1,0.5,0.5,1,1
93,1,9,0,0.8,0,1
93,2,17,0,0.7,0,1
93,3,11,0,0.9,0,1
93,4,17,0,1,0,1
93,5,18,0.1,0.9,1,1
93,6,25,0.5,0.8,1,1
93,7,6,-0.3,0.6,0,1
93,8,5,0.5,1,1,1
93,9,2,0.4,1,1,1
93,10,25,0.5,0.9,1,1
93,11,29,-0.3,1,0,1
93,12,3,0.4,0.9,1,1
93,13,19,-0.1,1,0,1
93,14,8,0.4,0.8,1,1
93,15,24,-0.5,1,0,1
94,1,8,-0.1,1,1,1
94,2,19,0.3,0.6,1,1
94,3,27,0.1,0.9,1,1
94,4,11,-0.1,0.9,1,1
94,5,26,-0.4,0.9,0,1
94,6,20,-0.4,1,0,1
94,7,12,-0.4,0.6,0,1
94,8,12,-0.4,1,0,1
94,9,12,-0.4,0.9,0,1
94,10,26,-0.4,0.9,0,1
94,11,29,-0.1,1,0,1
94,12,2,0.2,1,1,1
94,13,12,-0.4,0.9,0,1
94,14,1,-0.3,1,0,1
94,15,16,-0.1,1,0,1
95,1,15,-0.3,0.9,0,1
95,2,8,0.5,0.8,1,1
95,3,18,0.5,0.9,1,1
95,4,4,0.4,1,1,1
95,5,25,0.3,1,1,1
95,6,1,-0.4,1,0,1
95,7,5,-0.5,1,0,1
95,8,30,-0.5,0.9,0,1
95,9,12,-0.2,0.9,0,1
95,10,28,0.5,1,1,1
95,11,11,-0.2,1,0,1
95,12,24,0.3,0.7,1,1
95,13,19,0.1,1,1,1
95,14,29,-0.2,0.6,0,1
95,15,13,-0.2,0.5,0,1
96,1,12,0.4,0.8,1,1
96,2,8,-0.3,0.8,0,1
96,3,18,-0.4,0.9,0,1
96,4,4,0.1,1,1,1
96,5,18,-0.4,0.9,0,1
96,6,8,-0.3,0.9,0,1
96,7,29,-0.1,1,0,1
96,8,12,0.4,1,1,1
96,9,17,-0.3,1,0,1
96,10,26,0.2,0.9,1,1
96,11,29,-0.1,1,0,1
96,12,2,-0.2,1,0,1
96,13,9,0.3,1,1,1
96,14,19,0,1,0,1
96,15,24,-0.3,1,0,1
97,1,17,0.1,1,1,1
97,2,20,-0.3,0.9,0,1
97,3,18,-0.4,0.9,0,1
97,4,17,0.1,1,1,1
97,5,25,0.2,1,1,1
97,6,26,0,0.9,0,1
97,7,29,-0.2,1,0,1
97,8,12,0.5,1,1,1
97,9,17,0.1,1,1,1
97,10,28,0.5,1,1,1
97,11,18,-0.4,0.9,0,1
97,12,29,-0.2,0.8,0,1
97,13,5,0.2,0.9,1,1
97,14,19,-0.2,1,0,1
97,15,21,0.2,1,1,1
98,1,30,-0.5,0.7,0,1
98,2,12,-0.1,1,0,1
98,3,11,0.1,0.9,1,1
98,4,20,0.5,1,1,1
98,5,29,-0.2,0.9,0,1
98,6,22,0.2,0.8,1,1
98,7,17,0,0.8,0,1
98,8,5,0.1,1,1,1
98,9,17,0,1,1,1
98,10,25,0.4,0.9,1,1
98,11,11,0.1,1,1,1
98,12,4,-0.5,1,0,1
98,13,5,0.1,0.9,1,1
98,14,8,-0.2,0.8,0,1
98,15,17,0,0.9,0,1
99,1,17,0.1,1,1,1
99,2,17,0.1,0.7,1,1
99,3,19,-0.3,0.8,0,1
99,4,20,0.5,1,1,1
99,5,25,0.1,1,1,1
99,6,21,-0.4,0.9,0,1
99,7,14,-0.2,0.8,1,1
99,8,18,-0.3,0.8,0,1
99,9,26,-0.5,0.9,0,1
99,10,2,-0.4,1,0,1
99,11,22,-0.4,0.9,0,1
99,12,23,0.1,0.8,1,1
99,13,7,-0.3,0.9,0,1
99,14,14,-0.2,0.7,0,1
99,15,16,0.4,1,1,1
100,1,13,-0.4,1,0,1
100,2,14,0.4,0.7,1,1
100,3,17,-0.3,0.9,0,1
100,4,26,0.2,0.6,1,1
100,5,17,-0.3,0.4,0,0
100,6,16,-0.3,0.6,0,1
100,7,5,-0.5,1,0,1
100,8,30,0,0.9,1,1
100,9,11,-0.1,0.7,0,1
100,10,8,-0.3,0.4,0,0
100,11,24,0.2,0.9,1,1
100,12,29,0.4,0.8,1,1
100,13,20,0.3,0.8,1,1
100,14,30,0,0.9,1,1
100,15,14,0.4,0.9,1,1
