Subj,Trial,Choice,MFval,MBval,MF_top,MB_top
53,9,25,-0.2,0.6,0,1
53,10,2,-0.4,1,0,1
53,11,24,0.2,0.9,1,1
53,12,3,-0.4,0.9,0,1
53,13,12,0,0.9,0,1
53,14,19,-0.5,1,0,1
53,15,21,0.3,1,1,1
54,1,28,0,0.7,0,1
54,2,14,0.3,0.7,1,1
54,3,22,0.1,0,1,0
54,4,20,0.4,1,1,1
54,5,27,-0.3,0.8,0,1
54,6,14,0.3,0.4,1,0
54,7,23,-0.4,0.2,0,0
54,8,1,-0.3,0.5,0,0
54,9,30,0.5,0.4,1,0
54,10,11,0.5,0.9,1,1
54,11,18,0.5,0.9,1,1
54,12,27,-0.3,0.7,0,1
54,13,9,0,1,1,1
54,14,24,0.2,0.1,1,0
54,15,14,0.3,0.9,1,1
55,1,8,-0.2,1,1,1
55,2,14,-0.5,0.7,0,1
55,3,26,0.2,0,1,0
55,4,22,-0.4,0.1,0,0
55,5,30,-0.3,0.8,0,1
55,6,24,-0.2,0.3,0,0
55,7,28,-0.4,0.5,0,1
55,8,14,-0.5,0.6,0,1
55,9,7,0.4,0.6,1,1
55,10,29,0.4,0.9,1,1
55,11,24,-0.2,0.9,0,1
55,12,2,0,1,1,1
55,13,28,-0.4,0.9,0,1
55,14,11,-0.1,0.4,1,0
55,15,15,-0.2,0.4,0,0
56,1,8,0.4,1,1,1
56,2,25,-0.2,0.5,0,1
56,3,11,-0.4,0.9,0,1
56,4,13,-0.2,0.8,0,1
56,5,29,-0.3,0.9,0,1
56,6,13,-0.2,1,0,1
56,7,5,-0.4,1,0,1
56,8,5,-0.4,1,0,1
56,9,14,0.1,0.2,1,0
56,10,11,-0.4,0.9,0,1
56,11,29,-0.3,1,0,1
56,12,2,-0.2,1,0,1
56,13,13,-0.2,0.9,0,1
56,14,22,0.3,0.7,1,1
56,15,8,0.4,0.6,1,1
57,1,20,-0.3,0.6,0,1
57,2,21,0.4,0.6,1,1
57,3,24,-0.1,0.8,0,1
57,4,11,0.3,0.9,1,1
57,5,26,-0.2,0.9,0,1
57,6,22,-0.1,0.8,1,1
57,7,8,0.1,0.8,1,1
57,8,18,-0.2,0.8,0,1
57,9,29,0.3,0.7,1,1
57,10,1,0,0.7,1,1
57,11,28,-0.2,0.8,0,1
57,12,29,0.3,0.8,1,1
57,13,9,-0.1,1,1,1
57,14,12,0.2,0.6,1,1
57,15,21,0.4,1,1,1
58,1,28,0.5,0.7,1,1
58,2,20,-0.1,0.9,0,1
58,3,17,-0.3,0.9,0,1
58,4,11,-0.4,0.9,0,1
58,5,21,0.5,0.7,1,1
58,6,9,0.5,0.7,1,1
58,7,1,-0.5,1,0,1
58,8,25,0.5,0.9,1,1
58,9,7,-0.2,0.6,0,1
58,10,17,-0.3,0.9,0,1
58,11,27,0.3,0.8,1,1
58,12,2,0.1,1,1,1
58,13,23,0.1,0.9,1,1
58,14,1,-0.5,1,0,1
58,15,17,-0.3,0.9,0,1
59,1,12,-0.5,0.8,0,1
59,2,22,-0.4,0.8,0,1
59,3,28,-0.1,0.7,1,1
59,4,11,0.2,0.9,1,1
59,5,13,-0.5,0.8,0,1
59,6,22,-0.4,0.8,0,1
59,7,5,0.5,1,1,1
59,8,25,0.5,0.9,1,1
59,9,16,-0.3,0.4,0,0
59,10,2,-0.2,1,0,1
59,11,29,-0.3,1,0,1
59,12,23,0,0.8,1,1
59,13,19,-0.1,1,1,1
59,14,12,-0.5,0.6,0,1
59,15,24,-0.3,1,0,1
60,1,14,-0.2,1,0,1
60,2,22,-0.2,0.8,0,1
60,3,17,0.4,0.9,1,1
60,4,20,0.2,1,1,1
60,5,19,0,0.5,0,0
60,6,26,-0.4,0.9,0,1
60,7,1,-0.2,1,0,1
60,8,5,0,1,1,1
60,9,17,0.4,1,1,1
60,10,28,-0.5,1,0,1
60,11,5,0,0.9,0,1
60,12,1,-0.2,0.9,0,1
60,13,12,-0.3,0.9,0,1
60,14,1,-0.2,1,0,1
60,15,25,-0.5,0.9,0,1
61,1,5,0.3,0.8,1,1
61,2,8,-0.3,0.8,0,1
61,3,25,0.4,0.7,1,1
61,4,20,0.5,1,1,1
61,5,18,0.4,0.9,1,1
61,6,21,0.5,0.9,1,1
61,7,17,-0.1,0.8,0,1
61,8,5,0.3,1,1,1
61,9,15,0.1,0.5,0,1
61,10,2,0.3,1,1,1
61,11,24,-0.1,0.9,0,1
61,12,2,0.3,1,1,1
61,13,24,-0.1,0.8,0,1
61,14,22,0.1,0.7,0,1
61,15,25,0.4,0.9,1,1
62,1,15,0,0.9,0,1
62,2,14,0.4,0.7,1,1
62,3,28,-0.5,0.7,0,1
62,4,17,-0.1,1,0,1
62,5,22,-0.3,0.6,0,0
62,6,20,0.5,1,1,1
62,7,29,-0.2,1,0,1
62,8,5,-0.2,1,0,1
62,9,17,-0.1,1,0,1
62,10,11,0.3,0.9,1,1
62,11,3,0.5,0.9,1,1
62,12,10,-0.3,1,0,1
62,13,19,0.4,1,1,1
62,14,30,0.4,0.9,1,1
62,15,28,-0.5,0.4,0,1
63,1,13,0.4,1,1,1
63,2,3,0.1,0.9,1,1
63,3,17,-0.1,0.9,1,1
63,4,12,0.5,0.8,1,1
63,5,14,0.4,0.5,1,0
63,6,20,0,1,1,1
63,7,29,-0.3,1,0,1
63,8,12,0.5,1,1,1
63,9,4,0.5,0.7,1,1
63,10,17,-0.1,0.9,1,1
63,11,22,-0.5,0.9,0,1
63,12,9,0.1,0.6,1,0
63,13,9,0.1,1,1,1
63,14,30,-0.5,0.9,0,1
63,15,17,-0.1,0.9,1,1
64,1,9,0.4,0.8,1,1
64,2,14,0.1,0.7,0,1
64,3,17,-0.5,0.9,0,1
64,4,13,0.4,0.8,1,1
64,5,25,0.5,1,1,1
64,6,21,-0.5,0.9,0,1
64,7,8,0.5,0.8,1,1
64,8,10,0.2,0.7,1,1
64,9,4,-0.1,0.7,0,1
64,10,2,0.3,1,1,1
64,11,5,0.2,0.9,1,1
64,12,29,0.1,0.8,1,1
64,13,13,0.4,0.9,1,1
64,14,19,-0.5,1,0,1
64,15,24,0.2,1,1,1
65,1,8,-0.1,1,0,1
65,2,2,0.5,0.6,1,1
65,3,28,0.3,0.7,1,1
65,4,24,0,1,0,1
65,5,9,0.3,0.9,1,1
65,6,23,-0.2,0.1,0,0
65,7,8,-0.1,0.8,0,1
65,8,25,0.1,0.9,1,1
65,9,27,0,0.2,0,0
65,10,21,0.4,0.7,1,1
65,11,11,0.4,1,1,1
65,12,12,0.2,0.7,1,1
65,13,5,0,0.9,0,1
65,14,1,-0.2,1,0,1
65,15,16,0.1,1,1,1
66,1,6,-0.1,0.5,0,0
66,2,12,-0.1,1,0,1
66,3,17,-0.5,0.9,0,1
66,4,13,0.5,0.8,1,1
66,5,25,-0.5,1,0,1
66,6,12,-0.1,0.4,0,0
66,7,1,0.5,1,1,1
66,8,26,0.2,0.8,1,1
66,9,2,-0.5,1,0,1
66,10,26,0.2,0.9,1,1
66,11,24,-0.1,0.9,0,1
66,12,4,0.4,1,1,1
66,13,28,0.1,0.9,1,1
66,14,19,0.3,1,1,1
66,15,3,0,0.9,1,1
67,1,4,0.4,1,1,1
67,2,3,0.3,0.9,1,1
67,3,21,0.1,0,1,0
67,4,11,0.2,0.9,1,1
67,5,25,-0.2,1,0,1
67,6,2,0,0.5,1,1
67,7,22,0.1,0.4,1,0
67,8,12,-0.1,1,0,1
67,9,17,0.3,1,1,1
67,10,17,0.3,0.9,1,1
67,11,11,0.2,1,1,1
67,12,16,-0.5,0.7,0,1
67,13,9,-0.2,1,0,1
67,14,11,0.2,0.4,1,0
67,15,16,-0.5,1,0,1
68,1,9,-0.2,0.8,0,1
68,2,17,0.3,0.7,1,1
68,3,3,0.4,0.2,1,0
68,4,20,0.4,1,1,1
68,5,16,0,0.6,0,0
68,6,9,-0.2,0.7,0,1
68,7,8,0.5,0.8,1,1
68,8,30,0.1,0.9,1,1
68,9,25,0.4,0.6,1,1
68,10,1,0.2,0.7,1,1
68,11,14,-0.1,0.7,0,1
68,12,7,0,0.6,0,0
68,13,19,-0.2,1,0,1
68,14,1,0.2,1,1,1
68,15,13,-0.2,0.5,0,1
69,1,13,-0.2,1,0,1
69,2,14,0.3,0.7,1,1
69,3,14,0.3,0.8,1,1
69,4,20,0.2,1,1,1
69,5,29,0.4,0.9,1,1
69,6,21,-0.4,0.9,0,1
69,7,27,-0.2,0.8,0,1
69,8,22,0,0.9,1,1
69,9,9,0,0.2,1,0
69,10,19,-0.2,0.9,0,1
69,11,24,-0.5,0.9,0,1
69,12,2,0.5,1,1,1
69,13,3,-0.5,0.8,0,1
69,14,1,0.1,1,1,1
69,15,16,0.4,1,1,1
70,1,13,0.5,1,1,1
70,2,8,-0.4,0.8,0,1
70,3,28,-0.3,0.7,0,1
70,4,8,-0.4,0.7,0,1
70,5,25,0,1,0,1
70,6,26,0.4,0.9,1,1
70,7,5,-0.5,1,0,1
70,8,2,-0.3,0.6,0,1
70,9,14,-0.4,0.2,0,0
70,10,29,-0.3,0.9,0,1
70,11,27,0.3,0.8,1,1
70,12,3,0.5,0.9,1,1
70,13,11,0.3,0.6,1,1
70,14,15,-0.5,0.1,0,0
70,15,25,0,0.9,1,1
71,1,15,-0.2,0.9,0,1
71,2,21,0.4,0.6,1,1
71,3,13,0,0.5,1,1
71,4,21,0.4,0.8,1,1
71,5,25,0.2,1,1,1
71,6,16,-0.4,0.6,0,1
71,7,27,0.2,0.8,1,1
71,8,24,-0.5,0.6,0,1
71,9,17,0.4,1,1,1
71,10,10,-0.2,0.9,1,1
71,11,29,-0.5,1,0,1
71,12,10,-0.2,1,1,1
71,13,19,-0.4,1,0,1
71,14,1,-0.5,1,0,1
71,15,17,0.4,0.9,1,1
72,1,17,-0.5,1,0,1
72,2,12,0.5,1,1,1
72,3,14,-0.4,0.8,0,1
72,4,29,0.3,0.1,1,0
72,5,21,-0.1,0.7,1,1
72,6,27,-0.3,0.2,0,0
72,7,27,-0.3,0.8,0,1
72,8,10,0.4,0.7,1,1
72,9,11,-0.3,0.7,0,1
72,10,28,-0.1,1,1,1
72,11,4,-0.3,0.6,0,1
72,12,4,-0.3,1,0,1
72,13,8,-0.5,0.7,0,1
72,14,19,0.2,1,1,1
72,15,17,-0.5,0.9,0,1
73,1,4,0.2,1,1,1
73,2,30,0.2,0.4,1,0
73,3,17,-0.5,0.9,0,1
73,4,17,-0.5,1,0,1
73,5,25,0,1,1,1
73,6,8,0,0.9,1,1
73,7,1,0.5,1,1,1
73,8,5,0.2,1,1,1
73,9,2,-0.5,1,0,1
73,10,28,-0.4,1,0,1
73,11,24,-0.5,0.9,0,1
73,12,16,-0.1,0.7,0,1
73,13,5,0.2,0.9,1,1
73,14,19,-0.4,1,0,1
73,15,21,0.1,1,1,1
74,1,30,-0.4,0.7,0,1
74,2,19,0.3,0.6,1,1
74,3,11,0,0.9,0,1
74,4,17,-0.4,1,0,1
74,5,12,0.2,0.9,1,1
74,6,25,-0.2,0.8,0,1
74,7,1,-0.1,1,0,1
74,8,10,0.3,0.7,1,1
74,9,2,0.2,1,1,1
74,10,6,-0.4,0.6,0,1
74,11,29,0.4,1,1,1
74,12,12,0.2,0.7,1,1
74,13,23,-0.4,0.9,0,1
74,14,18,0.4,0.8,1,1
74,15,14,-0.5,0.9,0,1
75,1,6,-0.3,0.5,0,0
75,2,3,-0.1,0.9,0,1
75,3,27,-0.2,0.9,0,1
75,4,20,-0.1,1,0,1
75,5,26,0,0.9,1,1
75,6,20,-0.1,1,1,1
75,7,20,-0.1,0.5,1,0
75,8,24,0,0.6,1,1
75,9,28,0.3,0.2,1,0
75,10,26,0,0.9,1,1
75,11,3,-0.1,0.9,1,1
75,12,1,-0.4,0.9,0,1
75,13,19,0.5,1,1,1
75,14,11,0.2,0.4,1,0
75,15,25,-0.1,0.9,0,1
76,1,5,0,0.8,1,1
76,2,3,0.5,0.9,1,1
76,3,8,-0.2,0.4,0,0
76,4,4,0.3,1,1,1
76,5,25,-0.2,1,0,1
76,6,20,0.2,1,1,1
76,7,15,-0.2,0.9,0,1
76,8,6,-0.4,0.5,0,0
76,9,4,0.3,0.7,1,1
76,10,10,-0.1,0.9,1,1
76,11,29,-0.3,1,0,1
76,12,18,0.4,0.8,1,1
76,13,24,0.3,0.8,1,1
76,14,29,-0.3,0.6,0,1
76,15,6,-0.4,0.2,0,0
77,1,4,0.4,1,1,1
77,2,15,0.4,0.2,1,0
77,3,14,0,0.8,0,1
77,4,17,-0.2,1,0,1
77,5,16,0.2,0.6,1,0
77,6,13,0,1,0,1
77,7,6,0.2,0.6,1,1
77,8,12,0.5,1,1,1
77,9,28,0.5,0.2,1,0
77,10,22,0.5,0.3,1,0
77,11,28,0.5,0.8,1,1
77,12,15,0.4,0.1,1,0
77,13,19,0.1,1,0,1
77,14,2,0.3,0.4,1,0
77,15,22,0.5,0.3,1,0
78,1,19,-0.4,0.3,0,0
78,2,6,-0.5,0.6,0,1
78,3,16,-0.5,0.2,0,0
78,4,24,0.3,1,1,1
78,5,15,0.5,0.3,1,0
78,6,1,0.1,1,1,1
78,7,29,0.3,1,1,1
78,8,30,-0.5,0.9,0,1
78,9,2,0.4,1,1,1
78,10,26,-0.3,0.9,0,1
78,11,5,-0.5,0.9,0,1
78,12,27,0.5,0.7,1,1
78,13,9,0.4,1,1,1
78,14,1,0.1,1,1,1
78,15,25,0.3,0.9,1,1
79,1,15,0.2,0.9,1,1
79,2,12,0.4,1,1,1
79,3,28,0.2,0.7,1,1
79,4,17,-0.2,1,0,1
79,5,1,0.3,0.7,1,1
79,6,26,0.4,0.9,1,1
79,7,29,-0.2,1,0,1
79,8,5,-0.5,1,0,1
79,9,2,-0.3,1,0,1
79,10,29,-0.2,0.9,0,1
79,11,14,-0.4,0.7,0,1
79,12,18,-0.1,0.8,0,1
79,13,28,0.2,0.9,1,1
79,14,19,-0.1,1,0,1
79,15,17,-0.2,0.9,0,1
80,1,1,0.1,0.1,0,0
80,2,1,0.1,0.7,0,1
80,3,17,0,0.9,0,1
80,4,24,0.1,1,0,1
80,5,19,-0.1,0.5,0,0
80,6,6,-0.1,0.3,0,0
80,7,14,-0.5,0.8,0,1
80,8,14,-0.5,0.6,0,1
80,9,5,0.2,0.6,1,1
80,10,7,0.1,0.5,1,1
80,11,5,0.2,0.9,1,1
80,12,3,-0.2,0.9,0,1
80,13,18,-0.4,0.6,0,1
80,14,30,-0.4,0.9,0,1
80,15,20,-0.4,0,0,0
81,1,13,-0.3,1,0,1
81,2,29,0.3,0.7,1,1
81,3,30,-0.5,0.7,0,1
81,4,4,0.1,1,1,1
81,5,29,0.3,0.9,1,1
81,6,26,0.1,0.9,0,1
81,7,1,-0.2,1,0,1
81,8,21,-0.2,0.8,0,1
81,9,25,0.3,0.6,1,1
81,10,11,0.5,0.9,1,1
81,11,14,0.5,0.7,1,1
81,12,1,-0.2,0.9,0,1
81,13,13,-0.3,0.9,0,1
81,14,26,0.1,0.5,1,0
81,15,16,-0.5,1,0,1
82,1,17,-0.3,1,0,1
82,2,19,-0.3,0.6,0,1
82,3,24,-0.3,0.8,0,1
82,4,4,0.5,1,1,1
82,5,9,-0.1,0.9,0,1
82,6,1,0.2,1,1,1
82,7,29,-0.5,1,0,1
82,8,5,-0.5,1,0,1
82,9,12,0.1,0.9,1,1
82,10,13,0.1,0.8,1,1
82,11,24,-0.3,0.9,0,1
82,12,10,0.1,1,1,1
82,13,12,0.1,0.9,1,1
82,14,8,0.1,0.8,1,1
82,15,16,0.5,1,1,1
83,1,4,0.3,1,1,1
83,2,11,-0.1,0.7,0,1
83,3,11,-0.1,0.9,0,1
83,4,4,0.3,1,1,1
83,5,19,-0.5,0.5,0,0
83,6,13,-0.4,1,0,1
83,7,14,0.2,0.8,1,1
83,8,26,0.5,0.8,1,1
83,9,12,0,0.9,1,1
83,10,25,-0.5,0.9,0,1
83,11,5,0.4,0.9,1,1
83,12,10,0.3,1,1,1
83,13,14,0.2,0.4,1,0
83,14,3,-0.2,0.4,0,0
83,15,3,-0.2,0.9,0,1
84,1,8,-0.5,1,0,1
84,2,8,-0.5,0.8,0,1
84,3,14,-0.4,0.8,0,1
84,4,24,0.4,1,1,1
84,5,2,0,0.8,1,1
84,6,1,0.1,1,1,1
84,7,5,0,1,1,1
84,8,22,-0.4,0.9,0,1
84,9,17,0.5,1,1,1
84,10,10,0,0.9,1,1
84,11,29,0.1,1,1,1
84,12,10,0,1,1,1
84,13,19,0,1,1,1
84,14,29,0.1,0.6,1,1
84,15,24,0.4,1,1,1
85,1,24,0.5,0,1,0
85,2,19,0.4,0.6,1,1
85,3,17,-0.3,0.9,0,1
85,4,25,0.4,0.9,1,1
85,5,29,0,0.9,1,1
85,6,13,-0.1,1,1,1
85,7,15,-0.5,0.9,0,1
85,8,21,-0.3,0.8,0,1
85,9,24,0.5,0.3,1,0
85,10,2,-0.5,1,0,1
85,11,29,0,1,1,1
85,12,19,0.4,0.6,1,1
85,13,1,0.4,0.8,1,1
85,14,1,0.4,1,1,1
85,15,24,0.5,1,1,1
86,1,14,-0.1,1,0,1
86,2,12,-0.2,1,0,1
86,3,11,-0.3,0.9,0,1
86,4,4,-0.2,1,0,1
86,5,13,-0.1,0.8,0,1
86,6,26,0.5,0.9,1,1
86,7,9,0,0.8,1,1
86,8,12,-0.2,1,0,1
86,9,12,-0.2,0.9,0,1
86,10,28,-0.3,1,0,1
86,11,11,-0.3,1,0,1
86,12,10,-0.4,1,0,1
86,13,13,-0.1,0.9,0,1
86,14,18,0.1,0.8,1,1
86,15,14,-0.1,0.9,0,1
87,1,13,-0.2,1,0,1
87,2,14,-0.1,0.7,0,1
87,3,12,0.5,0.4,1,0
87,4,20,0.2,1,1,1
87,5,10,0.2,0.6,1,0
87,6,21,0.1,0.9,0,1
87,7,17,0.3,0.8,1,1
87,8,26,0.3,0.8,1,1
87,9,2,-0.3,1,0,1
87,10,25,0.5,0.9,1,1
87,11,29,-0.2,1,0,1
87,12,18,0.2,0.8,1,1
87,13,24,-0.3,0.8,0,1
87,14,18,0.2,0.8,1,1
87,15,24,-0.3,1,0,1
88,1,6,-0.1,0.5,0,0
88,2,5,0.1,0.4,1,0
88,3,24,0.4,0.8,1,1
88,4,24,0.4,1,1,1
88,5,10,0,0.6,0,0
88,6,2,0.3,0.5,1,1
88,7,5,0.1,1,1,1
88,8,12,-0.1,1,0,1
88,9,26,0.1,0.9,1,1
88,10,19,0.4,0.9,1,1
88,11,24,0.4,0.9,1,1
88,12,17,-0.2,0.4,0,0
88,13,17,-0.2,0.6,0,0
88,14,9,-0.3,0.5,0,0
88,15,24,0.4,1,1,1
89,1,3,-0.5,0.2,0,0
89,2,12,-0.1,1,0,1
89,3,17,0.4,0.9,1,1
89,4,17,0.4,1,1,1
89,5,6,0.1,0.4,1,0
89,6,14,-0.4,0.4,0,0
89,7,6,0.1,0.6,1,1
89,8,15,-0.5,0.3,0,0
89,9,5,-0.1,0.6,1,1
89,10,4,-0.4,0.4,0,0
89,11,28,0.5,0.8,1,1
89,12,10,0.5,1,1,1
89,13,8,0.5,0.7,1,1
89,14,20,0.5,0.5,1,1
89,15,24,-0.2,1,0,1
90,1,15,0.1,0.9,1,1
90,2,16,0.1,0.4,1,0
90,3,28,0,0.7,1,1
90,4,12,0.3,0.8,1,1
90,5,23,0.4,0.9,1,1
90,6,1,-0.1,1,0,1
90,7,15,0.1,0.9,1,1
90,8,12,0.3,1,1,1
90,9,6,-0.4,0.6,0,1
90,10,1,-0.1,0.7,0,1
90,11,3,-0.1,0.9,0,1
90,12,10,0.3,1,1,1
90,13,28,0,0.9,1,1
90,14,3,-0.1,0.4,0,0
90,15,8,0,0.6,0,1
91,1,25,0,0.7,0,1
91,2,20,0.1,0.9,1,1
91,3,24,-0.2,0.8,0,1
91,4,12,-0.2,0.8,0,1
91,5,20,0.1,0,1,0
91,6,25,0,0.8,1,1
91,7,15,-0.5,0.9,0,1
91,8,22,0.4,0.9,1,1
91,9,11,0.1,0.7,1,1
91,10,2,0.2,1,1,1
91,11,12,-0.2,0.9,0,1
91,12,26,0.5,0.1,1,0
91,13,13,0,0.9,1,1
91,14,29,-0.5,0.6,0,1
91,15,24,-0.2,1,0,1
92,1,13,0,1,0,1
92,2,15,-0.1,0.2,0,0
92,3,1,0.5,0.4,1,0
92,4,12,0.3,0.8,1,1
92,5,12,0.3,0.9,1,1
92,6,25,-0.1,0.8,0,1
92,7,8,-0.3,0.8,0,1
92,8,5,-0.4,1,0,1
92,9,12,0.3,0.9,1,1
92,10,11,0.1,0.9,1,1
92,11,15,-0.1,0.4,0,0
92,12,21,0.5,0.5,1,0
92,13,12,0.3,0.9,1,1
92,14,29,0,0.6,0,1
92,15,17,0,0.9,1,1
93,1,19,-0.1,0.3,0,0
93,2,12,0.3,1,1,1
93,3,4,0,0.3,0,0
93,4,11,0,0.9,0,1
93,5,8,0.4,0.6,1,0
93,6,4,0,0.7,0,1
93,7,1,0,1,0,1
93,8,12,0.3,1,1,1
93,9,17,0,1,0,1
93,10,17,0,0.9,0,1
93,11,27,0,0.8,0,1
93,12,4,0,1,0,1
93,13,19,-0.1,1,0,1
93,14,3,0.4,0.4,1,0
93,15,14,-0.4,0.9,0,1
94,1,8,-0.1,1,1,1
94,2,6,0.3,0.6,1,1
94,3,18,-0.3,0.9,0,1
94,4,20,-0.4,1,0,1
94,5,22,0,0.6,1,0
94,6,13,-0.5,1,0,1
94,7,29,-0.1,1,1,1
94,8,14,-0.3,0.6,0,1
94,9,17,0.5,1,1,1
94,10,2,0.2,1,1,1
94,11,29,-0.1,1,1,1
94,12,1,-0.3,0.9,0,1
94,13,20,-0.4,0.8,0,1
94,14,18,-0.3,0.8,0,1
94,15,24,0.3,1,1,1
95,1,15,-0.3,0.9,0,1
95,2,6,-0.1,0.6,1,1
95,3,27,-0.3,0.9,0,1
95,4,20,0.1,1,1,1
95,5,23,-0.2,0.9,0,1
95,6,13,-0.2,1,0,1
95,7,5,-0.5,1,0,1
95,8,25,0.3,0.9,1,1
95,9,2,0.5,1,1,1
95,10,26,-0.4,0.9,0,1
95,11,22,-0.1,0.9,0,1
95,12,10,-0.2,1,0,1
95,13,3,-0.2,0.8,0,1
95,14,1,-0.4,1,0,1
95,15,25,0.3,0.9,1,1
96,1,4,0.1,1,1,1
96,2,20,0,0.9,0,1
96,3,27,0.4,0.9,1,1
96,4,12,0.4,0.8,1,1
96,5,30,0.2,0.8,1,1
96,6,20,0,1,0,1
96,7,27,0.4,0.8,1,1
96,8,23,-0.4,0.5,0,0
96,9,12,0.4,0.9,1,1
96,10,2,-0.2,1,0,1
96,11,28,0.4,0.8,1,1
96,12,8,-0.3,0.7,0,1
96,13,28,0.4,0.9,1,1
96,14,14,-0.2,0.7,0,1
96,15,1,0.4,0.5,1,1
97,1,15,-0.5,0.9,0,1
97,2,20,-0.3,0.9,0,1
97,3,18,-0.4,0.9,0,1
97,4,12,0.5,0.8,1,1
97,5,25,0.2,1,1,1
97,6,21,0.2,0.9,1,1
97,7,22,-0.2,0.4,0,0
97,8,11,-0.3,0.8,0,1
97,9,2,0.3,1,1,1
97,10,25,0.2,0.9,1,1
97,11,12,0.5,0.9,1,1
97,12,12,0.5,0.7,1,1
97,13,24,0.1,0.8,1,1
97,14,10,0.1,0.5,1,0
97,15,21,0.2,1,1,1
98,1,22,0.2,0.8,1,1
98,2,12,-0.1,1,0,1
98,3,24,-0.4,0.8,0,1
98,4,17,0,1,1,1
98,5,9,0.3,0.9,1,1
98,6,4,-0.5,0.7,0,1
98,7,29,-0.2,1,0,1
98,8,22,0.2,0.9,1,1
98,9,6,-0.2,0.6,0,1
98,10,16,0,0.4,1,0
98,11,27,0.3,0.8,1,1
98,12,1,-0.4,0.9,0,1
98,13,13,0.1,0.9,1,1
98,14,1,-0.4,1,0,1
98,15,3,0.2,0.9,1,1
99,1,8,0.5,1,1,1
99,2,4,-0.5,0.3,0,0
99,3,18,-0.3,0.9,0,1
99,4,9,-0.5,0,0,0
99,5,26,-0.5,0.9,0,1
99,6,8,0.5,0.9,1,1
99,7,13,0.5,0.6,1,1
99,8,2,-0.4,0.6,0,1
99,9,2,-0.4,1,0,1
99,10,6,-0.3,0.6,0,1
99,11,3,0.3,0.9,1,1
99,12,18,-0.3,0.8,0,1
99,13,3,0.3,0.8,1,1
99,14,7,-0.3,0.4,0,0
99,15,24,0.5,1,1,1
100,1,5,-0.5,0.8,0,1
100,2,17,-0.3,0.7,0,1
100,3,18,0.3,0.9,1,1
100,4,21,0.5,0.8,1,1
100,5,24,0.2,0.7,1,1
100,6,26,0.2,0.9,1,1
100,7,5,-0.5,1,0,1
100,8,18,0.3,0.8,1,1
100,9,11,-0.1,0.7,0,1
100,10,9,-0.1,0.2,0,0
100,11,11,-0.1,1,0,1
100,12,1,-0.4,0.9,0,1
100,13,24,0.2,0.8,1,1
100,14,30,0,0.9,1,1
100,15,29,0.4,0.2,1,0
