Subj,Trial,Choice,MFval,MBval,MF_top,MB_top
53,8,22,0.5,0.9,1,1
53,9,22,0.5,0.6,1,1
53,10,22,0.5,0.3,1,0
53,11,13,0.5,0.2,1,0
53,12,4,0.5,1,1,1
53,13,28,0.3,0.9,1,1
53,14,26,0.4,0.5,1,1
53,15,9,0.5,0.1,1,0
54,1,14,0.3,1,1,1
54,2,28,0,0.3,1,0
54,3,16,0.3,0.2,1,0
54,4,20,0.4,1,1,1
54,5,17,0.2,0.4,1,0
54,6,12,-0.1,0.4,0,0
54,7,17,0.2,0.8,1,1
54,8,19,0.5,0.6,1,1
54,9,11,0.5,0.7,1,1
54,10,1,-0.3,0.7,0,1
54,11,14,0.3,0.7,1,1
54,12,20,0.4,0.1,1,0
54,13,30,0.5,0,1,0
54,14,24,0.2,0.1,1,0
54,15,15,-0.1,0.4,0,1
55,1,19,-0.1,0.3,1,0
55,2,23,-0.5,0,0,0
55,3,3,-0.1,0.2,1,0
55,4,18,0.1,0.2,1,0
55,5,7,0.4,0.4,1,0
55,6,21,-0.2,0.9,1,1
55,7,4,0,0.6,1,1
55,8,29,0.4,0.3,1,0
55,9,26,0.2,0.9,1,1
55,10,16,0.5,0.4,1,0
55,11,7,0.4,0.2,1,0
55,12,16,0.5,0.7,1,1
55,13,7,0.4,0.9,1,1
55,14,10,0,0.5,1,0
55,15,19,-0.1,0.2,1,0
56,1,17,0.3,1,1,1
56,2,22,0.3,0.8,1,1
56,3,4,0.5,0.3,1,0
56,4,22,0.3,0.1,1,0
56,5,4,0.5,0,1,0
56,6,4,0.5,0.7,1,1
56,7,4,0.5,0.6,1,1
56,8,4,0.5,0,1,0
56,9,6,0.2,0.6,1,1
56,10,15,0.4,0.4,1,0
56,11,22,0.3,0.9,1,1
56,12,22,0.3,0.4,1,0
56,13,30,0.5,0,1,0
56,14,15,0.4,0.1,1,0
56,15,24,-0.1,1,0,1
57,1,29,0.3,0.1,1,0
57,2,30,0.5,0.4,1,0
57,3,21,0.4,0,1,0
57,4,10,0.2,0.2,1,0
57,5,29,0.3,0.9,1,1
57,6,4,0.5,0.7,1,1
57,7,29,0.3,1,1,1
57,8,9,-0.1,0.1,0,0
57,9,4,0.5,0.7,1,1
57,10,10,0.2,0.9,1,1
57,11,4,0.5,0.6,1,1
57,12,4,0.5,1,1,1
57,13,29,0.3,0,1,0
57,14,11,0.3,0.4,1,0
57,15,21,0.4,1,1,1
58,1,4,0.5,1,1,1
58,2,8,0.5,0.8,1,1
58,3,27,0.3,0.9,1,1
58,4,25,0.5,0.9,1,1
58,5,22,0.5,0.6,1,0
58,6,27,0.3,0.2,1,0
58,7,6,0.2,0.6,1,1
58,8,2,0.1,0.6,1,1
58,9,9,0.5,0.2,1,0
58,10,22,0.5,0.3,1,0
58,11,21,0.5,0.1,1,0
58,12,22,0.5,0.4,1,0
58,13,25,0.5,0.3,1,0
58,14,25,0.5,0.4,1,0
58,15,28,0.5,0.4,1,0
59,1,5,0.5,0.8,1,1
59,2,3,0.4,0.9,1,1
59,3,6,0.5,0.2,1,0
59,4,6,0.5,0.2,1,0
59,5,5,0.5,0.1,1,0
59,6,9,0.5,0.7,1,1
59,7,6,0.5,0.6,1,1
59,8,25,0.5,0.9,1,1
59,9,27,-0.1,0.2,0,0
59,10,6,0.5,0.6,1,1
59,11,2,-0.2,0.2,0,0
59,12,5,0.5,0.1,1,0
59,13,5,0.5,0.9,1,1
59,14,14,-0.1,0.7,0,1
59,15,6,0.5,0.2,1,0
60,1,8,0.4,1,1,1
60,2,13,0.2,0.2,1,0
60,3,10,0.5,0.6,1,1
60,4,18,0.4,0.2,1,0
60,5,10,0.5,0.6,1,0
60,6,17,0.4,0.1,1,0
60,7,27,0.5,0.8,1,1
60,8,9,0.5,0.1,1,0
60,9,9,0.5,0.2,1,0
60,10,27,0.5,0.6,1,1
60,11,23,0.4,0.5,1,1
60,12,10,0.5,1,1,1
60,13,10,0.5,0.3,1,0
60,14,2,0.4,0.4,1,0
60,15,18,0.4,0.5,1,1
61,1,3,0.2,0.2,1,0
61,2,25,0.4,0.5,1,1
61,3,1,0.1,0.4,0,1
61,4,12,0.4,0.8,1,1
61,5,2,0.3,0.8,1,1
61,6,27,0.5,0.2,1,0
61,7,22,0.1,0.4,0,0
61,8,21,0.5,0.8,1,1
61,9,14,0.5,0.2,1,0
61,10,12,0.4,0.1,1,0
61,11,14,0.5,0.7,1,1
61,12,20,0.5,0.1,1,0
61,13,1,0.1,0.8,0,1
61,14,11,0.3,0.4,1,0
61,15,7,0.4,0,1,0
62,1,11,0.3,0.4,1,0
62,2,13,0.5,0.2,1,0
62,3,19,0.4,0.8,1,1
62,4,13,0.5,0.8,1,1
62,5,4,0.4,0,1,0
62,6,26,0.5,0.9,1,1
62,7,8,-0.5,0.8,0,1
62,8,23,0.5,0.5,1,0
62,9,11,0.3,0.7,1,1
62,10,16,0.4,0.4,1,0
62,11,16,0.4,0.7,1,1
62,12,13,0.5,0.4,1,0
62,13,16,0.4,0.2,1,0
62,14,16,0.4,0.2,1,0
62,15,18,0.2,0.5,1,1
63,1,27,0,0,1,0
63,2,4,0.5,0.3,1,0
63,3,10,0.4,0.6,1,1
63,4,4,0.5,1,1,1
63,5,10,0.4,0.6,1,0
63,6,14,0.4,0.4,1,0
63,7,4,0.5,0.6,1,1
63,8,14,0.4,0.6,1,1
63,9,12,0.5,0.9,1,1
63,10,12,0.5,0.1,1,0
63,11,13,0.4,0.2,1,0
63,12,4,0.5,1,1,1
63,13,10,0.4,0.3,1,0
63,14,10,0.4,0.5,1,0
63,15,4,0.5,0.3,1,0
64,1,2,0.3,0.6,1,1
64,2,9,0.4,0.4,1,0
64,3,8,0.5,0.4,1,0
64,4,9,0.4,0,1,0
64,5,2,0.3,0.8,1,1
64,6,9,0.4,0.7,1,1
64,7,13,0.4,0.6,1,1
64,8,18,0.4,0.8,1,1
64,9,13,0.4,0.2,1,0
64,10,13,0.4,0.8,1,1
64,11,9,0.4,0.4,1,0
64,12,13,0.4,0.4,1,0
64,13,25,0.5,0.3,1,0
64,14,29,0.1,0.6,0,1
64,15,16,0.1,1,1,1
65,1,9,0.3,0.8,1,1
65,2,28,0.3,0.3,1,0
65,3,1,-0.2,0.4,0,0
65,4,30,0.4,0.3,1,1
65,5,28,0.3,0.5,1,0
65,6,4,0.5,0.7,1,1
65,7,7,0.5,0.3,1,0
65,8,3,0,0.5,0,0
65,9,2,0.5,1,1,1
65,10,2,0.5,1,1,1
65,11,16,0.1,0.7,1,1
65,12,30,0.4,0.7,1,1
65,13,28,0.3,0.9,1,1
65,14,21,0.4,0.3,1,0
65,15,7,0.5,0,1,0
66,1,13,0.5,1,1,1
66,2,4,0.4,0.3,1,0
66,3,10,0.3,0.6,1,1
66,4,23,0.5,0.7,1,1
66,5,20,0.5,0,1,0
66,6,1,0.5,1,1,1
66,7,4,0.4,0.6,1,1
66,8,1,0.5,0.5,1,0
66,9,20,0.5,0.2,1,0
66,10,9,-0.2,0.2,0,0
66,11,10,0.3,0,1,0
66,12,4,0.4,1,1,1
66,13,1,0.5,0.8,1,1
66,14,28,0.1,0,1,0
66,15,1,0.5,0.5,1,1
67,1,21,0.1,0.3,1,0
67,2,24,0.2,0.3,1,0
67,3,17,0.3,0.9,1,1
67,4,24,0.2,1,1,1
67,5,9,-0.2,0.9,0,1
67,6,17,0.3,0.1,1,0
67,7,5,0.5,1,1,1
67,8,5,0.5,1,1,1
67,9,21,0.1,0.2,1,0
67,10,17,0.3,0.9,1,1
67,11,13,0.3,0.2,1,0
67,12,30,0.3,0.7,1,1
67,13,12,-0.1,0.9,1,1
67,14,3,0.3,0.4,1,0
67,15,24,0.2,1,1,1
68,1,16,0,0.1,0,0
68,2,28,0.3,0.3,1,0
68,3,30,0.1,0.7,0,1
68,4,21,0.5,0.8,1,1
68,5,29,0.3,0.9,1,1
68,6,1,0.2,1,1,1
68,7,28,0.3,0.5,1,1
68,8,26,0.4,0.8,1,1
68,9,18,0,0.6,0,1
68,10,4,0.3,0.4,1,0
68,11,3,0.4,0.9,1,1
68,12,21,0.5,0.5,1,0
68,13,4,0.3,0.6,1,1
68,14,22,0.2,0.7,1,1
68,15,12,0.5,0.4,1,1
69,1,4,0.5,1,1,1
69,2,4,0.5,0.3,1,0
69,3,2,0.5,0.4,1,1
69,4,6,0.5,0.2,1,0
69,5,2,0.5,0.8,1,1
69,6,4,0.5,0.7,1,1
69,7,26,0.5,0.4,1,0
69,8,6,0.5,0.5,1,0
69,9,26,0.5,0.9,1,1
69,10,11,0.3,0.9,1,1
69,11,20,0.2,0,1,0
69,12,4,0.5,1,1,1
69,13,26,0.5,0.4,1,0
69,14,4,0.5,0.5,1,1
69,15,29,0.4,0.2,1,0
70,1,27,0.3,0,1,0
70,2,26,0.4,0.1,1,0
70,3,4,-0.1,0.3,0,0
70,4,6,0,0.2,0,0
70,5,2,-0.3,0.8,0,1
70,6,27,0.3,0.2,1,0
70,7,28,-0.3,0.5,0,0
70,8,26,0.4,0.8,1,1
70,9,22,0.3,0.6,1,1
70,10,12,0.5,0.1,1,0
70,11,27,0.3,0.8,1,1
70,12,4,-0.1,1,0,1
70,13,13,0.5,0.9,1,1
70,14,26,0.4,0.5,1,0
70,15,14,-0.4,0.9,0,1
71,1,25,0.2,0.7,1,1
71,2,12,0.4,1,1,1
71,3,17,0.4,0.9,1,1
71,4,18,0.5,0.2,1,0
71,5,17,0.4,0.4,1,0
71,6,27,0.2,0.2,1,0
71,7,27,0.2,0.8,1,1
71,8,18,0.5,0.8,1,1
71,9,12,0.4,0.9,1,1
71,10,3,0.3,0.3,1,0
71,11,18,0.5,0.9,1,1
71,12,27,0.2,0.7,1,1
71,13,14,0.2,0.4,1,0
71,14,17,0.4,0.1,1,0
71,15,12,0.4,0.4,1,1
72,1,3,0.3,0.2,1,0
72,2,13,0.5,0.2,1,0
72,3,9,0.2,0.4,1,1
72,4,11,-0.3,0.9,0,1
72,5,13,0.5,0.8,1,1
72,6,29,0.3,0.2,1,0
72,7,10,0.4,0.6,1,1
72,8,13,0.5,0.5,1,0
72,9,9,0.2,0.2,1,0
72,10,25,0.4,0.9,1,1
72,11,15,0.5,0.4,1,0
72,12,15,0.5,0.1,1,0
72,13,24,-0.1,0.8,1,1
72,14,9,0.2,0.5,1,1
72,15,15,0.5,0.4,1,1
73,1,1,0.5,0.1,1,0
73,2,1,0.5,0.7,1,1
73,3,1,0.5,0.4,1,0
73,4,11,0.2,0.9,1,1
73,5,12,0.4,0.9,1,1
73,6,29,0.4,0.2,1,0
73,7,4,0.2,0.6,1,1
73,8,1,0.5,0.5,1,0
73,9,29,0.4,0.7,1,1
73,10,12,0.4,0.1,1,0
73,11,12,0.4,0.9,1,1
73,12,1,0.5,0.9,1,1
73,13,1,0.5,0.8,1,1
73,14,1,0.5,1,1,1
73,15,30,0.2,0,1,0
74,1,12,0.2,0.8,1,1
74,2,24,0.5,0.3,1,0
74,3,20,-0.1,0.1,0,0
74,4,26,0.5,0.6,1,1
74,5,26,0.5,0.9,1,1
74,6,3,0.4,0.2,1,0
74,7,16,0.4,0.4,1,0
74,8,24,0.5,0.6,1,1
74,9,16,0.4,0.4,1,0
74,10,29,0.4,0.9,1,1
74,11,3,0.4,0.9,1,1
74,12,26,0.5,0.1,1,0
74,13,29,0.4,0,1,0
74,14,24,0.5,0.1,1,0
74,15,8,0.2,0.6,1,1
75,1,15,0.5,0.9,1,1
75,2,29,0.5,0.7,1,1
75,3,15,0.5,0.4,1,0
75,4,18,0.3,0.2,1,0
75,5,29,0.5,0.9,1,1
75,6,29,0.5,0.2,1,0
75,7,29,0.5,1,1,1
75,8,9,0.1,0.1,1,0
75,9,29,0.5,0.7,1,1
75,10,13,0.4,0.8,1,1
75,11,17,0.2,0.3,1,0
75,12,15,0.5,0.1,1,0
75,13,6,-0.3,0.3,0,0
75,14,15,0.5,0.1,1,0
75,15,24,0,1,1,1
76,1,24,0.3,0,1,0
76,2,3,0.5,0.9,1,1
76,3,5,0,0.6,1,1
76,4,8,-0.2,0.7,0,1
76,5,24,0.3,0.7,1,1
76,6,4,0.3,0.7,1,1
76,7,28,0.5,0.5,1,1
76,8,22,0.4,0.9,1,1
76,9,20,0.2,0.2,1,0
76,10,22,0.4,0.3,1,0
76,11,3,0.5,0.9,1,1
76,12,3,0.5,0.9,1,1
76,13,4,0.3,0.6,1,1
76,14,3,0.5,0.4,1,0
76,15,19,0.3,0.2,1,0
77,1,20,0.5,0.6,1,1
77,2,2,0.3,0.6,1,1
77,3,5,0.3,0.6,1,1
77,4,25,-0.2,0.9,0,1
77,5,2,0.3,0.8,1,1
77,6,18,0.1,0.3,0,0
77,7,28,0.5,0.5,1,0
77,8,29,0.2,0.3,1,0
77,9,10,-0.2,0.2,0,0
77,10,5,0.3,0.3,1,0
77,11,8,0.5,0,1,0
77,12,28,0.5,0.3,1,0
77,13,6,0.2,0.3,1,0
77,14,21,0.2,0.3,1,0
77,15,6,0.2,0.2,1,0
78,1,15,0.5,0.9,1,1
78,2,28,0.4,0.3,1,0
78,3,27,0.5,0.9,1,1
78,4,9,0.4,0,1,0
78,5,29,0.3,0.9,1,1
78,6,29,0.3,0.2,1,0
78,7,27,0.5,0.8,1,1
78,8,22,0.3,0.9,1,1
78,9,27,0.5,0.2,1,0
78,10,15,0.5,0.4,1,0
78,11,15,0.5,0.4,1,0
78,12,28,0.4,0.3,1,0
78,13,22,0.3,0.2,1,0
78,14,27,0.5,0.5,1,0
78,15,2,0.4,0,1,0
79,1,26,0.4,0.5,1,0
79,2,16,0.4,0.4,1,0
79,3,12,0.4,0.4,1,1
79,4,15,0.2,0.6,1,1
79,5,1,0.3,0.7,1,1
79,6,28,0.2,0.1,1,0
79,7,1,0.3,1,1,1
79,8,12,0.4,1,1,1
79,9,1,0.3,0.3,1,0
79,10,22,0.4,0.3,1,0
79,11,1,0.3,0.1,1,0
79,12,26,0.4,0.1,1,0
79,13,30,0.3,0,1,0
79,14,21,0.1,0.3,1,0
79,15,7,0.3,0,1,0
80,1,21,0.4,0.3,1,0
80,2,21,0.4,0.6,1,1
80,3,28,0.2,0.7,1,1
80,4,26,0.3,0.6,1,1
80,5,29,0.5,0.9,1,1
80,6,10,0.5,0.5,1,1
80,7,29,0.5,1,1,1
80,8,17,0,0.2,0,0
80,9,25,0.4,0.6,1,1
80,10,25,0.4,0.9,1,1
80,11,2,0.1,0.2,0,0
80,12,9,0.5,0.6,1,1
80,13,8,0.1,0.7,1,1
80,14,28,0.2,0,1,0
80,15,19,-0.1,0.2,0,0
81,1,9,0.4,0.8,1,1
81,2,11,0.5,0.7,1,1
81,3,17,0.4,0.9,1,1
81,4,11,0.5,0.9,1,1
81,5,23,0.2,0.9,1,1
81,6,28,0,0.1,0,0
81,7,18,0.3,0.3,1,0
81,8,11,0.5,0.8,1,1
81,9,11,0.5,0.7,1,1
81,10,14,0.5,0.1,1,0
81,11,29,0.3,1,1,1
81,12,3,0.5,0.9,1,1
81,13,20,0.3,0.8,1,1
81,14,3,0.5,0.4,1,0
81,15,15,0.1,0.4,1,0
82,1,18,0.4,0.2,1,0
82,2,4,0.5,0.3,1,0
82,3,11,0.3,0.9,1,1
82,4,14,0.2,0.2,1,0
82,5,4,0.5,0,1,0
82,6,4,0.5,0.7,1,1
82,7,7,0.5,0.3,1,0
82,8,4,0.5,0,1,0
82,9,4,0.5,0.7,1,1
82,10,16,0.5,0.4,1,0
82,11,18,0.4,0.9,1,1
82,12,4,0.5,1,1,1
82,13,7,0.5,0.9,1,1
82,14,18,0.4,0.8,1,1
82,15,12,0.1,0.4,1,1
83,1,4,0.3,1,1,1
83,2,10,0.3,0.1,1,0
83,3,5,0.4,0.6,1,1
83,4,7,0.5,0.1,1,0
83,5,14,0.2,0.5,1,0
83,6,18,0,0.3,0,0
83,7,15,0.1,0.9,1,1
83,8,16,0.2,0.1,1,0
83,9,30,0,0.4,1,0
83,10,7,0.5,0.5,1,1
83,11,10,0.3,0,1,0
83,12,26,0.5,0.1,1,0
83,13,7,0.5,0.9,1,1
83,14,5,0.4,0.3,1,0
83,15,14,0.2,0.9,1,1
84,1,7,0.4,0.3,1,0
84,2,23,0.4,0,1,0
84,3,24,0.4,0.8,1,1
84,4,28,0.5,0.1,1,0
84,5,28,0.5,0.5,1,0
84,6,24,0.4,0.3,1,0
84,7,23,0.4,0.2,1,0
84,8,17,0.5,0.2,1,0
84,9,24,0.4,0.3,1,0
84,10,28,0.5,1,1,1
84,11,17,0.5,0.3,1,0
84,12,24,0.4,0.7,1,1
84,13,7,0.4,0.9,1,1
84,14,30,-0.4,0.9,0,1
84,15,26,-0.2,0.4,0,1
85,1,5,0.5,0.8,1,1
85,2,18,0.1,0.1,1,0
85,3,19,0.4,0.8,1,1
85,4,5,0.5,0.2,1,0
85,5,25,0.4,1,1,1
85,6,1,0.4,1,1,1
85,7,16,0.3,0.4,1,0
85,8,8,0.5,0.3,1,0
85,9,8,0.5,0.1,1,0
85,10,29,0,0.9,1,1
85,11,1,0.4,0.1,1,0
85,12,29,0,0.8,1,1
85,13,30,0.2,0,1,0
85,14,11,0.2,0.4,1,0
85,15,30,0.2,0,1,0
86,1,2,0.3,0.6,1,1
86,2,27,0.4,0.2,1,0
86,3,28,-0.3,0.7,0,1
86,4,24,0.4,1,1,1
86,5,19,0.2,0.5,1,0
86,6,27,0.4,0.2,1,0
86,7,23,0.4,0.2,1,0
86,8,26,0.5,0.8,1,1
86,9,26,0.5,0.9,1,1
86,10,26,0.5,0.9,1,1
86,11,23,0.4,0.5,1,0
86,12,2,0.3,1,1,1
86,13,22,0.3,0.2,1,0
86,14,14,-0.1,0.7,0,1
86,15,22,0.3,0.3,1,0
87,1,26,0.3,0.5,1,0
87,2,18,0.2,0.1,1,0
87,3,12,0.5,0.4,1,1
87,4,17,0.3,1,1,1
87,5,7,0.4,0.4,1,0
87,6,3,0.5,0.2,1,0
87,7,19,0.5,0.5,1,1
87,8,26,0.3,0.8,1,1
87,9,19,0.5,0.8,1,1
87,10,12,0.5,0.1,1,0
87,11,25,0.5,0.5,1,0
87,12,3,0.5,0.9,1,1
87,13,17,0.3,0.6,1,0
87,14,15,0.4,0.1,1,0
87,15,26,0.3,0.4,1,1
88,1,28,0.3,0.7,1,1
88,2,7,0,0.3,0,0
88,3,18,0.4,0.9,1,1
88,4,7,0,0.1,1,0
88,5,2,0.3,0.8,1,1
88,6,18,0.4,0.3,1,0
88,7,8,-0.2,0.8,0,1
88,8,1,0,0.5,0,0
88,9,21,-0.4,0.2,0,0
88,10,19,0.4,0.9,1,1
88,11,11,0.3,1,1,1
88,12,6,-0.1,0.5,0,0
88,13,4,-0.4,0.6,0,0
88,14,2,0.3,0.4,1,0
88,15,20,0.3,0,1,0
89,1,1,0.5,0.1,1,0
89,2,22,0.5,0.8,1,1
89,3,1,0.5,0.4,1,0
89,4,29,0,0.1,1,0
89,5,6,0.1,0.4,1,0
89,6,5,-0.1,0.1,1,0
89,7,6,0.1,0.6,1,1
89,8,28,0.5,0.3,1,0
89,9,27,-0.4,0.2,0,0
89,10,2,0,1,1,1
89,11,8,0.5,0,1,0
89,12,19,0.4,0.6,1,1
89,13,26,0.5,0.4,1,0
89,14,19,0.4,1,1,1
89,15,20,0.5,0,1,0
90,1,25,0.4,0.7,1,1
90,2,13,-0.1,0.2,0,0
90,3,14,-0.2,0.8,0,1
90,4,27,0.4,0.1,1,0
90,5,23,0.4,0.9,1,1
90,6,15,0.1,0.4,1,0
90,7,7,0.5,0.3,1,0
90,8,11,0.1,0.8,1,1
90,9,27,0.4,0.2,1,0
90,10,1,-0.1,0.7,0,1
90,11,3,-0.1,0.9,0,1
90,12,27,0.4,0.7,1,1
90,13,7,0.5,0.9,1,1
90,14,22,0.4,0.7,1,1
90,15,4,0.1,0.3,1,0
91,1,4,0.3,1,1,1
91,2,11,0.1,0.7,1,1
91,3,22,0.4,0,1,0
91,4,6,0.5,0.2,1,0
91,5,6,0.5,0.4,1,0
91,6,19,0.4,0.1,1,0
91,7,26,0.5,0.4,1,0
91,8,26,0.5,0.8,1,1
91,9,11,0.1,0.7,1,1
91,10,6,0.5,0.6,1,1
91,11,26,0.5,0,1,0
91,12,3,0.3,0.9,1,1
91,13,1,0.2,0.8,1,1
91,14,18,0.2,0.8,1,1
91,15,4,0.3,0.3,1,0
92,1,27,0.4,0,1,0
92,2,27,0.4,0.2,1,0
92,3,25,-0.1,0.7,0,1
92,4,12,0.3,0.8,1,1
92,5,1,0.5,0.7,1,1
92,6,2,0.4,0.5,1,1
92,7,2,0.4,0.2,1,0
92,8,2,0.4,0.6,1,1
92,9,12,0.3,0.9,1,1
92,10,6,0,0.6,1,1
92,11,1,0.5,0.1,1,0
92,12,17,0,0.4,1,0
92,13,28,0.3,0.9,1,1
92,14,1,0.5,1,1,1
92,15,18,0.3,0.5,1,1
93,1,20,0.5,0.6,1,1
93,2,25,0.5,0.5,1,1
93,3,10,0.5,0.6,1,1
93,4,20,0.5,1,1,1
93,5,2,0.4,0.8,1,1
93,6,13,0.4,1,1,1
93,7,8,0.4,0.8,1,1
93,8,12,0.3,1,1,1
93,9,10,0.5,0.2,1,0
93,10,8,0.4,0.4,1,0
93,11,8,0.4,0,1,0
93,12,3,0.4,0.9,1,1
93,13,25,0.5,0.3,1,0
93,14,13,0.4,0.2,1,0
93,15,10,0.5,0.1,1,0
94,1,24,0.3,0,1,0
94,2,3,0.2,0.9,1,1
94,3,19,0.3,0.8,1,1
94,4,30,0.5,0.3,1,1
94,5,17,0.5,0.4,1,0
94,6,24,0.3,0.3,1,0
94,7,17,0.5,0.8,1,1
94,8,30,0.5,0.9,1,1
94,9,24,0.3,0.3,1,0
94,10,6,0.3,0.6,1,1
94,11,17,0.5,0.3,1,0
94,12,30,0.5,0.7,1,1
94,13,30,0.5,0,1,0
94,14,24,0.3,0.1,1,0
94,15,20,-0.4,0,0,0
95,1,17,0.4,1,1,1
95,2,28,0.5,0.3,1,0
95,3,8,0.5,0.4,1,0
95,4,18,0.5,0.2,1,0
95,5,2,0.5,0.8,1,1
95,6,8,0.5,0.9,1,1
95,7,8,0.5,0.8,1,1
95,8,28,0.5,0.3,1,0
95,9,2,0.5,1,1,1
95,10,18,0.5,0.3,1,0
95,11,18,0.5,0.9,1,1
95,12,17,0.4,0.4,1,0
95,13,28,0.5,0.9,1,1
95,14,2,0.5,0.4,1,0
95,15,8,0.5,0.6,1,1
96,1,1,0.4,0.1,1,0
96,2,6,0,0.6,0,1
96,3,25,0.3,0.7,1,1
96,4,27,0.4,0.1,1,0
96,5,7,0,0.4,1,0
96,6,22,0.1,0.8,1,1
96,7,9,0.3,0.8,1,1
96,8,26,0.2,0.8,1,1
96,9,7,0,0.6,1,1
96,10,15,0.4,0.4,1,0
96,11,9,0.3,0.4,1,0
96,12,28,0.4,0.3,1,0
96,13,22,0.1,0.2,1,0
96,14,25,0.3,0.4,1,0
96,15,25,0.3,0.9,1,1
97,1,6,0.5,0.5,1,0
97,2,4,0.4,0.3,1,0
97,3,3,0.1,0.2,1,0
97,4,4,0.4,1,1,1
97,5,1,0.5,0.7,1,1
97,6,2,0.3,0.5,1,1
97,7,28,0.5,0.5,1,0
97,8,28,0.5,0.3,1,0
97,9,5,0.2,0.6,1,1
97,10,6,0.5,0.6,1,1
97,11,10,0.1,0,1,0
97,12,28,0.5,0.3,1,0
97,13,28,0.5,0.9,1,1
97,14,12,0.5,0.6,1,1
97,15,21,0.2,1,1,1
98,1,7,0.2,0.3,1,0
98,2,12,-0.1,1,0,1
98,3,7,0.2,0.6,1,1
98,4,28,0.5,0.1,1,0
98,5,20,0.5,0,1,0
98,6,3,0.2,0.2,1,0
98,7,27,0.3,0.8,1,1
98,8,2,0.3,0.6,1,1
98,9,3,0.2,0.4,1,0
98,10,28,0.5,1,1,1
98,11,28,0.5,0.8,1,1
98,12,23,0.4,0.8,1,1
98,13,25,0.4,0.3,1,0
98,14,23,0.4,0.1,1,0
98,15,19,0.3,0.2,1,0
99,1,15,0.4,0.9,1,1
99,2,16,0.4,0.4,1,0
99,3,16,0.4,0.2,1,0
99,4,15,0.4,0.6,1,1
99,5,24,0.5,0.7,1,1
99,6,15,0.4,0.4,1,0
99,7,25,0.1,0.3,1,0
99,8,28,0.4,0.3,1,0
99,9,10,0.1,0.2,1,0
99,10,8,0.5,0.4,1,0
99,11,13,0.5,0.2,1,0
99,12,28,0.4,0.3,1,0
99,13,24,0.5,0.8,1,1
99,14,4,-0.5,0.5,0,0
99,15,24,0.5,1,1,1
100,1,29,0.4,0.1,1,0
100,2,24,0.2,0.3,1,0
100,3,20,0.3,0.1,1,0
100,4,14,0.4,0.2,1,0
100,5,24,0.2,0.7,1,1
100,6,20,0.3,1,1,1
100,7,4,0.2,0.6,1,1
100,8,14,0.4,0.6,1,1
100,9,14,0.4,0.2,1,0
100,10,15,0.3,0.4,1,0
100,11,20,0.3,0,1,0
100,12,14,0.4,0.3,1,0
100,13,25,0.4,0.3,1,0
100,14,9,-0.1,0.5,0,1
100,15,25,0.4,0.9,1,1
